#,Name,UnlockLink,Icon,VFX,ActionTimelineHit,PrimaryCostValue,SecondaryCostValue,ActionCombo,Cast100ms,Recast100ms,ActionProcStatus,StatusGainSelf,Omen,OmenAlt,AnimationEnd,ActionCategory,Unknown1,AnimationStart,Unknown2,BehaviourType,ClassJobLevel,CastType,EffectRange,XAxisModifier,PrimaryCostType,SecondaryCostType,ExtraCastTime100ms,CooldownGroup,AdditionalCooldownGroup,MaxCharges,Aspect,Unknown4,ClassJobCategory,AutoAttackBehaviour,EquivalenceGroup,Unknown_70,ClassJob,Range,DeadTargetBehaviour,AttackType,Unknown8,IsRoleAction,Unknown28,CanTargetSelf,CanTargetParty,CanTargetAlliance,CanTargetHostile,CanTargetAlly,Unknown10,TargetArea,CanTargetOwnPet,CanTargetPartyPet,RequiresLineOfSight,NeedToFaceTarget,Unknown14,PreservesCombo,Unknown15,AffectsPosition,IsPvP,Unknown16,LogCastMessage,Unknown18,LogMissMessage,LogActionMessage,Unknown21,Unknown22,Unknown23,CanUseWhileMounted,Unknown25,IsPlayerAction,Unknown27
39958,착탄,0,405,62,6381,0,0,0,0,0,0,0,0,0,6380,2,0,8,0,0,0,2,2,0,2,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
39959,뇌성,0,405,62,1875,0,0,0,0,0,0,0,0,0,3211,3,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
39960,착탄,0,405,62,1875,0,0,0,0,0,0,0,0,0,1222,4,0,8,0,0,0,1,0,0,2,0,0,0,0,0,7,1,0,0,0,0,-1,100,0,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
39961,뇌굉,0,405,22,3252,0,0,0,200,0,0,0,0,0,3212,3,0,8,0,0,0,2,100,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
39962,제왕의 충격,0,405,0,4586,0,0,0,0,0,0,0,0,0,4562,2,0,0,0,0,0,2,50,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
39963,신뢰풍렬파,0,405,0,1875,0,0,0,0,0,0,0,0,0,1222,3,0,0,0,0,0,2,100,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
39964,풍뢰파동,0,405,62,3244,0,0,0,0,0,0,0,0,0,3204,2,0,8,0,0,0,2,100,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
39965,착탄,0,405,62,4603,0,0,0,0,0,0,0,0,0,4579,4,0,8,0,0,0,2,2,0,2,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
39966,뇌굉,0,405,22,3252,0,0,0,200,0,0,0,0,0,3212,3,0,8,0,0,0,2,100,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
39967,,0,405,0,1875,0,0,0,0,0,0,0,0,0,3215,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
39968,,0,405,0,1875,0,0,0,0,0,0,0,0,0,4577,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,100,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
39969,풍뢰파동,0,405,22,3244,0,0,0,80,0,0,0,0,0,3204,2,0,8,0,0,0,2,100,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
39970,,0,405,0,4585,0,0,0,0,0,0,0,0,0,4561,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
39971,,0,405,0,1875,0,0,0,0,0,0,0,0,0,4576,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
39972,허니 B. 라이브: 개막,0,405,24,5996,0,0,0,20,0,0,0,0,0,3211,3,0,11,0,0,0,1,0,0,0,0,63,0,0,0,0,1,0,0,0,0,-1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
39973,허니 B. 라이브: 절정,0,405,24,5996,0,0,0,20,0,0,0,0,0,3211,3,0,11,0,0,0,1,0,0,0,0,63,0,0,0,0,1,0,0,0,0,-1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
39974,허니 B. 라이브: 앙코르,0,405,24,5996,0,0,0,20,0,0,0,0,0,3211,3,0,11,0,0,0,1,0,0,0,0,63,0,0,0,0,1,0,0,0,0,-1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
39975,허니 B. 라이브: 절정,0,405,0,5996,0,0,0,0,0,0,0,0,0,1378,3,0,8,0,0,0,2,60,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
39976,허니 B. 라이브: 앙코르,0,405,0,5996,0,0,0,0,0,0,0,0,0,1378,3,0,8,0,0,0,2,60,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
39977,휩쓸기,0,405,24,1875,0,0,0,30,200,0,0,185,0,3217,3,0,8,0,0,0,13,10,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
39978,바위 주먹,0,405,24,1875,0,0,0,30,200,0,0,182,0,3218,3,0,8,0,0,0,12,12,4,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
39979,휩쓸기,0,405,24,1875,0,0,0,20,200,0,0,185,0,3217,3,0,8,0,0,0,13,10,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
39980,바위 주먹,0,405,24,1875,0,0,0,15,200,0,0,182,0,3218,3,0,8,0,0,0,12,12,4,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
39981,투랄의 충격,0,405,24,5996,0,0,0,0,0,0,0,0,0,4576,3,0,8,0,60,0,2,4,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,100,0,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
39982,투랄의 충격,0,405,24,5996,0,0,0,0,0,0,0,0,0,3234,3,0,8,0,60,0,2,5,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,100,0,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
39983,투랄의 충격,0,405,24,5996,0,0,0,0,0,0,0,0,0,3233,3,0,8,0,60,0,2,6,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,100,0,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
39984,,0,405,0,5996,0,0,0,69,0,0,0,0,0,3203,4,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
39985,,0,405,0,5996,0,0,0,0,0,0,0,0,0,3204,4,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
39986,,0,405,0,5996,0,0,0,69,0,0,0,0,0,3201,4,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
39987,,0,405,0,1875,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,3,0,3,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
39988,,0,405,0,1875,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,3,0,1,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
39989,버케알,0,405,10,1875,0,0,0,10,20,0,0,0,0,5166,2,2,44,0,0,0,1,0,0,0,0,0,58,0,0,7,2,0,0,0,0,-1,40,0,5,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False
39990,버케알가,0,405,10,1907,0,0,0,10,20,0,0,0,0,5166,2,2,44,0,0,0,2,20,0,0,0,0,58,0,0,7,2,0,0,0,0,-1,40,0,5,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False
39991,버케알가,0,405,10,1907,0,0,0,10,20,0,0,0,0,5166,2,2,44,0,0,0,2,20,0,0,0,0,58,0,0,7,2,0,0,0,0,-1,40,0,5,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False
39992,버메디카라,0,405,8,1875,0,0,0,20,30,0,0,0,0,11950,2,2,44,0,0,0,2,20,0,0,0,0,58,0,0,7,2,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False
39993,버케알다,0,405,0,1875,0,0,0,0,30,0,0,0,0,11951,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-1,40,0,0,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
39994,버케알다,0,405,0,1875,0,0,0,0,600,0,0,0,0,11951,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-1,40,0,0,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
39995,로네크의 혈조,0,405,0,1875,0,0,0,0,900,0,0,0,0,369,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
39996,투랄의 의지,0,405,0,1875,0,0,0,0,2400,0,0,0,0,385,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,-1,6,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
39997,브라샤의 피,0,405,0,1875,0,0,0,0,1200,0,0,0,0,11806,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
39998,루와테나의 혈조,0,405,0,1875,0,0,0,0,400,0,0,0,0,383,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
39999,꿰뚫는 검격,0,405,0,1875,0,0,0,0,20,0,0,0,0,3950,3,0,0,0,0,0,1,0,0,0,0,0,58,0,0,7,1,0,0,0,0,-1,3,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
40000,극한 방어,0,405,0,1875,0,0,0,0,1200,0,0,0,0,11803,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
40001,관용,0,405,0,1875,0,0,0,0,25,0,0,0,0,3953,2,2,0,0,0,0,1,0,0,0,0,0,58,0,0,7,2,0,0,0,0,-1,40,0,5,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False
40002,재빠른 검격,0,405,0,1875,0,0,0,0,20,0,0,0,0,310,3,0,0,0,0,0,1,0,0,0,0,0,58,0,0,7,1,0,0,0,0,-1,3,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
40003,폭도의 검격,0,405,0,1875,0,0,0,0,20,0,0,0,0,317,3,0,0,0,0,0,1,0,0,0,0,0,58,0,0,7,1,0,0,0,0,-1,3,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
40004,제왕의 권위,0,405,0,1875,0,0,0,0,20,0,0,0,0,3951,3,0,0,0,0,0,1,0,0,0,0,0,58,0,0,7,1,0,0,0,0,-1,3,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
40005,회한의 검,0,405,0,1875,0,0,0,0,20,0,0,0,0,7014,3,0,0,0,0,0,1,0,0,0,0,0,58,0,0,7,1,0,0,0,0,-1,3,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
40006,염원의 검,0,405,0,1875,0,0,0,0,20,0,0,0,0,11799,3,0,0,0,0,0,1,0,0,0,0,0,58,0,0,7,1,0,0,0,0,-1,3,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
40007,장송의 검,0,405,0,1875,0,0,0,0,20,0,0,0,0,11800,3,0,0,0,0,0,1,0,0,0,0,0,58,0,0,7,1,0,0,0,0,-1,3,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
40008,속죄,0,405,0,1875,0,0,0,0,20,0,0,0,0,8381,4,0,0,0,0,0,2,5,0,0,0,0,58,0,0,7,1,0,0,0,0,-1,3,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
40009,안식 기도,0,405,0,1875,0,0,0,0,20,0,0,0,0,5185,4,0,0,0,0,0,1,0,0,0,0,0,58,0,0,7,1,0,0,0,0,-1,3,0,5,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
40010,성령의 권능,0,405,0,1875,0,0,0,0,20,0,0,0,0,5186,2,1,0,0,0,0,1,0,0,0,0,0,58,0,0,7,1,0,0,0,0,-1,25,0,5,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False
40011,고백 기도,0,405,0,1875,0,0,0,0,20,0,0,0,0,7013,2,1,0,0,0,0,2,5,0,0,0,0,58,0,0,7,1,0,0,0,0,-1,25,0,5,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False
40012,신의의 검,0,405,0,1875,0,0,0,0,20,0,0,0,0,8206,2,1,0,0,0,0,2,5,0,0,0,0,58,0,0,7,1,0,0,0,0,-1,25,0,5,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False
40013,진실의 검,0,405,0,1875,0,0,0,0,20,0,0,0,0,8207,2,1,0,0,0,0,2,5,0,0,0,0,58,0,0,7,1,0,0,0,0,-1,25,0,5,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False
40014,용맹의 검,0,405,0,1875,0,0,0,0,20,0,0,0,0,8208,2,1,0,0,0,0,2,5,0,0,0,0,58,0,0,7,1,0,0,0,0,-1,25,0,5,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False
40015,명예의 검,0,405,0,1875,0,0,0,0,20,0,0,0,0,11802,4,0,0,0,0,0,2,5,0,0,0,0,58,0,0,7,1,0,0,0,0,-1,25,0,5,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
40016,파이어,0,405,13,1903,0,0,0,10,20,0,0,0,0,473,2,1,34,0,0,0,1,0,0,0,0,0,58,0,0,1,1,0,0,0,0,-1,25,0,5,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False
40017,블리자드,0,405,14,1875,0,0,0,10,20,0,0,0,0,474,2,1,34,0,0,0,1,0,0,0,0,0,58,0,0,2,1,0,0,0,0,-1,30,0,5,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False
40018,선더,0,405,15,1875,0,0,0,10,20,0,0,0,0,475,2,1,34,0,0,0,1,0,0,0,0,0,58,0,0,5,1,0,0,0,0,-1,25,0,5,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False
40019,파이가,0,405,13,1905,0,0,0,10,20,0,0,0,0,483,2,1,34,0,0,0,1,0,0,0,0,0,58,0,0,1,1,0,0,0,0,-1,25,0,5,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False
40020,블리자가,0,405,14,1875,0,0,0,10,20,0,0,0,0,486,2,1,34,0,0,0,1,0,0,0,0,0,58,0,0,2,1,0,0,0,0,-1,25,0,5,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False
40021,선더가,0,405,15,1875,0,0,0,10,20,0,0,0,0,484,2,1,34,0,0,0,1,0,0,0,0,0,58,0,0,5,1,0,0,0,0,-1,25,0,5,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False
40022,플레어,0,405,13,1875,0,0,0,10,20,0,0,0,0,487,2,1,35,0,0,0,2,5,0,0,0,0,58,0,0,1,1,0,0,0,0,-1,25,0,5,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False
40023,역설,0,405,3,1875,0,0,0,0,20,0,0,0,0,8230,2,1,35,0,0,0,2,5,0,0,0,0,58,0,0,1,1,0,0,0,0,-1,25,0,5,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False
40024,절망,0,405,13,1875,0,0,0,10,20,0,0,0,0,7084,2,1,35,0,0,0,1,0,0,0,0,0,58,0,0,1,1,0,0,0,0,-1,25,0,5,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False
