#,Singular,Plural,Description,Name,Adjective,PossessivePronoun,StartsWithVowel,Countability,Pronoun,Article,ModelMain,ModelSub,DamagePhys,DamageMag,Delayms,BlockRate,Block,DefensePhys,DefenseMag,BaseParamValue[0],BaseParamValue[1],BaseParamValue[2],BaseParamValue[3],BaseParamValue[4],BaseParamValue[5],BaseParamValueSpecial[0],BaseParamValueSpecial[1],BaseParamValueSpecial[2],BaseParamValueSpecial[3],BaseParamValueSpecial[4],BaseParamValueSpecial[5],LevelEquip,RequiredPvpRank,EquipRestriction,ClassJobCategory,GrandCompany,ItemSeries,BaseParamModifier,ClassJobUse,DamagePhysType,DefaultActionRange,BaseParam[0],BaseParam[1],BaseParam[2],BaseParam[3],BaseParam[4],BaseParam[5],ItemSpecialBonus,ItemSpecialBonusParam,BaseParamSpecial[0],BaseParamSpecial[1],BaseParamSpecial[2],BaseParamSpecial[3],BaseParamSpecial[4],BaseParamSpecial[5],MaterializeType,MateriaSlotCount,SubStatCategory,IsAdvancedMeldingPermitted,IsPvP,IsGlamorous,AdditionalData,StackSize,PriceMid,PriceLow,ItemRepair,ItemGlamour,Icon,LevelItem,SubcategorySort,ItemAction,Cooldowns,Desynth,AetherialReduce,Rarity,FilterGroup,ItemUICategory,ItemSearchCategory,EquipSlotCategory,ItemSortCategory,DyeCount,CastTimeSeconds,ClassJobRepair,IsUnique,IsUntradable,IsIndisposable,Lot,CanBeHq,IsCrestWorthy,IsCollectable,AlwaysCollectable
40984,무광 모조 당당한 맨더빌 태양계의,,[모조품][광채 없음],무광 모조 당당한 맨더빌 태양계의,0,0,0,1,0,0,4295034961,738734442647,9,9,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,1,99,0,0,6,33,1,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,False,False,True,0,1,1000,0,8,21800,34986,1,44470,0,0,0,0,4,2,89,0,13,5,2,2,11,True,True,False,False,False,False,False,False
40985,무광 모조 당당한 맨더빌 외날검,,[모조품][광채 없음],무광 모조 당당한 맨더빌 외날검,0,0,0,1,0,0,4300277913,4301326539,9,5,2640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,1,111,0,0,3,34,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,False,False,True,0,1,1000,0,8,21800,36543,1,17470,0,0,0,0,4,1,96,0,13,5,2,2,9,True,True,False,False,False,False,False,False
40986,무광 모조 당당한 맨더빌 데겐,,[모조품][광채 없음],무광 모조 당당한 맨더빌 데겐,0,0,0,1,0,0,4300867837,4295100743,9,9,3440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,1,112,0,0,5,35,2,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,False,False,True,0,1,1000,0,8,21800,36842,1,37470,0,0,0,0,4,2,97,0,13,5,2,2,11,True,True,False,False,False,False,False,False
40987,무광 모조 당당한 맨더빌 총검,,[모조품][광채 없음],무광 모조 당당한 맨더빌 총검,0,0,0,1,0,0,4298770885,0,9,5,2800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,1,149,0,0,1,37,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,False,False,True,0,1,1000,0,8,21800,36085,1,6470,0,0,0,0,4,1,106,0,13,5,2,2,9,True,True,False,False,False,False,False,False
40988,무광 모조 당당한 맨더빌 차크람,,[모조품][광채 없음],무광 모조 당당한 맨더빌 차크람,0,0,0,1,0,0,4298508841,4298508891,9,5,3120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,1,150,0,0,4,38,2,25,2,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,False,False,True,0,1,1000,0,8,21800,36284,1,28470,0,0,0,0,4,1,107,0,13,5,2,2,9,True,True,False,False,False,False,False,False
40989,무광 모조 당당한 맨더빌 날개,,[모조품][광채 없음],무광 모조 당당한 맨더빌 날개,0,0,0,1,0,0,4296215181,0,9,9,2800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,1,181,0,0,6,40,3,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,False,False,True,0,1,1000,0,8,21800,37051,1,45470,0,0,0,0,4,2,109,0,13,5,2,2,11,True,True,False,False,False,False,False,False
40990,무광 모조 당당한 맨더빌 전투낫,,[모조품][광채 없음],무광 모조 당당한 맨더빌 전투낫,0,0,0,1,0,0,4296411890,0,9,5,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,1,180,0,0,2,39,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,False,False,True,0,1,1000,0,8,21800,37254,1,11470,0,0,0,0,4,1,108,0,13,5,2,2,9,True,True,False,False,False,False,False,False
40991,무광 모조 당당한 맨더빌 방패,,[모조품][광채 없음],무광 모조 당당한 맨더빌 방패,0,0,0,1,0,0,4302700645,0,0,0,0,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,1,20,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,False,False,True,0,1,1000,0,8,21800,30254,1,1470,0,0,0,0,4,3,11,0,2,5,2,2,10,True,True,False,False,False,True,False,False
40992,모조 맨더빌한 언월도,,[모조품],모조 맨더빌한 언월도,0,0,0,1,0,0,4305715401,0,9,5,2240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,1,20,0,0,1,19,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,False,False,True,0,1,1000,0,8,21800,30670,1,1470,0,0,0,0,4,1,2,0,1,5,2,2,9,True,True,False,False,False,False,False,False
40993,모조 맨더빌한 주먹,,"[모조품]
이 무기의 외형은 손 방어구에 우선하여 보여질 수 있습니다.",모조 맨더빌한 주먹,0,0,0,1,0,0,4295624257,74356,9,5,2560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,1,21,0,0,3,20,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,False,False,True,0,1,1000,0,8,21800,30834,1,15470,0,0,0,0,4,1,1,0,13,5,2,2,9,True,True,False,False,False,False,False,False
40994,모조 맨더빌한 전투도끼,,[모조품],모조 맨더빌한 전투도끼,0,0,0,1,0,0,4303815057,0,9,5,3360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,1,22,0,0,1,21,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,False,False,True,0,1,1000,0,8,21800,31244,1,3470,0,0,0,0,4,1,3,0,13,5,2,2,9,True,True,False,False,False,False,False,False
40995,모조 맨더빌한 삼지창,,[모조품],모조 맨더빌한 삼지창,0,0,0,1,0,0,4295033358,0,9,5,2800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,1,23,0,0,2,22,2,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,False,False,True,0,1,1000,0,8,21800,31646,1,9470,0,0,0,0,4,1,5,0,13,5,2,2,9,True,True,False,False,False,False,False,False
40996,모조 맨더빌한 합성궁,,[모조품],모조 맨더빌한 합성궁,0,0,0,1,0,0,4295033465,4303159994,9,5,3040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,1,24,0,0,4,23,2,25,2,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,False,False,True,0,1,1000,0,8,21800,32034,1,25470,0,0,0,0,4,1,4,0,13,5,2,2,9,True,True,False,False,False,False,False,False
40997,모조 맨더빌한 단검,,[모조품],모조 맨더빌한 단검,0,0,0,1,0,0,4303226633,4303226683,9,5,2560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,1,92,0,0,11,30,1,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,False,False,True,0,1,1000,0,8,21800,33620,1,20470,0,0,0,0,4,1,84,0,13,5,2,2,9,True,True,False,False,False,False,False,False
40998,모조 맨더빌한 그레이트소드,,[모조품],모조 맨더빌한 그레이트소드,0,0,0,1,0,0,4295099878,0,9,5,2960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,1,98,0,0,1,32,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,False,False,True,0,1,1000,0,8,21800,34398,1,5470,0,0,0,0,4,1,87,0,13,5,2,2,9,True,True,False,False,False,False,False,False
40999,모조 맨더빌한 연발권총,,[모조품],모조 맨더빌한 연발권총,0,0,0,1,0,0,4301850577,4295034931,9,5,2640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,1,96,0,0,4,31,2,25,2,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,False,False,True,0,1,1000,0,8,21800,34493,1,27470,0,0,0,0,4,1,88,0,13,5,2,2,9,True,True,False,False,False,False,False,False
41000,모조 맨더빌한 환술봉,,[모조품],모조 맨더빌한 환술봉,0,0,0,1,0,0,4295033662,0,9,9,3440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,1,25,0,0,6,24,3,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,False,False,True,0,1,1000,0,8,21800,32464,1,41470,0,0,0,0,4,2,9,0,13,5,2,2,11,True,True,False,False,False,False,False,False
41001,모조 맨더빌한 주술봉,,[모조품],모조 맨더빌한 주술봉,0,0,0,1,0,0,4295820292,0,9,9,3280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,1,26,0,0,5,25,3,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,False,False,True,0,1,1000,0,8,21800,32879,1,32470,0,0,0,0,4,2,7,0,13,5,2,2,11,True,True,False,False,False,False,False,False
41002,모조 맨더빌한 금서,,[모조품],모조 맨더빌한 금서,0,0,0,1,0,0,4295034586,0,9,9,3120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,1,28,0,0,5,27,3,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,False,False,True,0,1,1000,0,8,21800,33392,1,34470,0,0,0,0,4,2,10,0,13,5,2,2,14,True,True,False,False,False,False,False,False
41003,모조 맨더빌한 치유서,,[모조품],모조 맨더빌한 치유서,0,0,0,1,0,0,4295034587,0,9,9,3120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,1,29,0,0,6,28,3,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,False,False,True,0,1,1000,0,8,21800,33391,1,43470,0,0,0,0,4,2,98,0,13,5,2,2,14,True,True,False,False,False,False,False,False
41004,모조 맨더빌한 좌표기,,[모조품],모조 맨더빌한 좌표기,0,0,0,1,0,0,4301195317,794569017495,9,9,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,1,99,0,0,6,33,1,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,False,False,True,0,1,1000,0,8,21800,34991,1,44470,0,0,0,0,4,2,89,0,13,5,2,2,11,True,True,False,False,False,False,False,False
41005,모조 맨더빌한 외날검,,[모조품],모조 맨더빌한 외날검,0,0,0,1,0,0,4300736665,4301785291,9,5,2640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,1,111,0,0,3,34,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,False,False,True,0,1,1000,0,8,21800,36548,1,17470,0,0,0,0,4,1,96,0,13,5,2,2,9,True,True,False,False,False,False,False,False
41006,모조 맨더빌한 레이피어,,[모조품],모조 맨더빌한 레이피어,0,0,0,1,0,0,4301392125,4295035213,9,9,3440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,1,112,0,0,5,35,2,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,False,False,True,0,1,1000,0,8,21800,36847,1,37470,0,0,0,0,4,2,97,0,13,5,2,2,11,True,True,False,False,False,False,False,False
41007,모조 맨더빌한 건블레이드,,[모조품],모조 맨더빌한 건블레이드,0,0,0,1,0,0,4295035343,0,9,5,2800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,1,149,0,0,1,37,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,False,False,True,0,1,1000,0,8,21800,36090,1,6470,0,0,0,0,4,1,106,0,13,5,2,2,9,True,True,False,False,False,False,False,False
41008,모조 맨더빌한 차크람,,[모조품],모조 맨더빌한 차크람,0,0,0,1,0,0,4299033129,4299033179,9,5,3120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,1,150,0,0,4,38,2,25,2,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,False,False,True,0,1,1000,0,8,21800,36289,1,28470,0,0,0,0,4,1,107,0,13,5,2,2,9,True,True,False,False,False,False,False,False
41009,모조 맨더빌한 날개,,[모조품],모조 맨더빌한 날개,0,0,0,1,0,0,4296739469,0,9,9,2800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,1,181,0,0,6,40,3,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,False,False,True,0,1,1000,0,8,21800,37056,1,45470,0,0,0,0,4,2,109,0,13,5,2,2,11,True,True,False,False,False,False,False,False
41010,모조 맨더빌한 자그날,,[모조품],모조 맨더빌한 자그날,0,0,0,1,0,0,4295035649,0,9,5,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,1,180,0,0,2,39,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,False,False,True,0,1,1000,0,8,21800,37259,1,11470,0,0,0,0,4,1,108,0,13,5,2,2,9,True,True,False,False,False,False,False,False
41011,모조 맨더빌한 연모양 방패,,[모조품],모조 맨더빌한 연모양 방패,0,0,0,1,0,0,4303224933,0,0,0,0,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,1,20,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,False,False,True,0,1,1000,0,8,21800,30259,1,1470,0,0,0,0,4,3,11,0,2,5,2,2,10,True,True,False,False,False,True,False,False
41012,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
41013,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
41014,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
41015,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
41016,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
41017,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
41018,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
41019,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
41020,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
41021,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
41022,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
41023,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
41024,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
41025,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
41026,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
41027,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
41028,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
41029,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
41030,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
41031,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False
41032,크리스탈라이트,,매우 희소한 휘석으로 구성된 아콘드라이트. 에테르 전도율을 변화시키는 매우 신사적이고 특별한 광물유를 추출할 수 있다.,크리스탈라이트,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,999,1000,0,0,0,21228,1,15000,0,0,0,0,1,16,61,0,0,73,0,2,0,False,True,False,False,False,False,False,False
41033,공허의 제물 바스타드소드,,,공허의 제물 바스타드소드,0,0,0,1,0,0,4305912009,0,130,65,2240,0,0,0,0,285,316,214,150,0,0,0,0,0,0,0,0,90,0,1,38,0,0,1,1,1,3,1,3,27,44,0,0,0,0,0,0,0,0,0,0,3,2,0,False,False,True,0,1,99999,1182,8,21800,30671,655,2060,0,0,8673,0,3,1,2,0,1,5,0,2,9,True,True,False,True,False,False,False,False
41034,공허의 제물 서슬발톱,,,공허의 제물 서슬발톱,0,0,0,1,0,0,4296606017,4296606067,130,65,2560,0,0,0,0,399,442,300,210,0,0,0,0,0,0,0,0,90,0,1,41,0,0,3,2,3,3,1,3,44,27,0,0,0,0,0,0,0,0,0,0,5,2,0,False,False,True,0,1,99999,1772,8,21800,30835,655,16060,0,0,8674,0,3,1,1,0,13,5,0,2,9,True,True,False,True,False,False,False,False
41035,공허의 제물 긴날도끼,,,공허의 제물 긴날도끼,0,0,0,1,0,0,4303749521,0,130,65,3360,0,0,0,0,399,442,300,210,0,0,0,0,0,0,0,0,90,0,1,44,0,0,1,3,1,3,1,3,27,44,0,0,0,0,0,0,0,0,0,0,3,2,0,False,False,True,0,1,99999,1772,8,21800,31245,655,4060,0,0,8674,0,3,1,3,0,13,5,0,2,9,True,True,False,True,False,False,False,False
41036,공허의 제물 창,,,공허의 제물 창,0,0,0,1,0,0,4303159797,0,130,65,2800,0,0,0,0,399,442,300,210,0,0,0,0,0,0,0,0,90,0,1,47,0,0,2,4,2,3,1,3,44,27,0,0,0,0,0,0,0,0,0,0,4,2,0,False,False,True,0,1,99999,1772,8,21800,31647,655,10060,0,0,8674,0,3,1,5,0,13,5,0,2,9,True,True,False,True,False,False,False,False
41037,공허의 제물 기수궁,,,공허의 제물 기수궁,0,0,0,1,0,0,4302176857,4303094458,130,65,3040,0,0,0,0,399,442,300,210,0,0,0,0,0,0,0,0,90,0,1,50,0,0,4,5,2,25,2,3,27,22,0,0,0,0,0,0,0,0,0,0,6,2,0,False,False,True,0,1,99999,1772,8,21800,32035,655,26060,0,0,8674,0,3,1,4,0,13,5,0,2,9,True,True,False,True,False,False,False,False
41038,공허의 제물 살육도,,,공허의 제물 살육도,0,0,0,1,0,0,4303292169,4303292219,130,65,2560,0,0,0,0,399,442,300,210,0,0,0,0,0,0,0,0,90,0,1,93,0,0,11,29,1,3,2,3,44,27,0,0,0,0,0,0,0,0,0,0,6,2,0,False,False,True,0,1,99999,1772,8,21800,33621,655,21060,0,0,8674,0,3,1,84,0,13,5,0,2,9,True,True,False,True,False,False,False,False
41039,공허의 제물 단두검,,,공허의 제물 단두검,0,0,0,1,0,0,4303291869,0,130,65,2960,0,0,0,0,399,442,300,210,0,0,0,0,0,0,0,0,90,0,1,98,0,0,1,32,1,3,1,3,27,44,0,0,0,0,0,0,0,0,0,0,3,2,0,False,False,True,0,1,99999,1772,8,21800,34399,655,5060,0,0,8674,0,3,1,87,0,13,5,0,2,9,True,True,False,True,False,False,False,False
41040,공허의 제물 권총,,,공허의 제물 권총,0,0,0,1,0,0,4301916113,4295034931,130,65,2640,0,0,0,0,399,442,300,210,0,0,0,0,0,0,0,0,90,0,1,96,0,0,4,31,2,25,2,3,27,22,0,0,0,0,0,0,0,0,0,0,6,2,0,False,False,True,0,1,99999,1772,8,21800,34494,655,27060,0,0,8674,0,3,1,88,0,13,5,0,2,9,True,True,False,True,False,False,False,False
41041,공허의 제물 환술봉,,,공허의 제물 환술봉,0,0,0,1,0,0,4296934184,0,130,130,3440,0,0,0,0,399,398,300,210,0,0,0,0,0,0,0,0,90,0,1,53,0,0,6,6,3,3,5,3,27,44,0,0,0,0,0,0,0,0,0,0,9,2,0,False,False,True,0,1,99999,1772,8,21800,32465,655,42060,0,0,8674,0,3,2,9,0,13,5,0,2,11,True,True,False,True,False,False,False,False
41042,공허의 제물 주술봉,,,공허의 제물 주술봉,0,0,0,1,0,0,4295033864,0,130,130,3280,0,0,0,0,399,398,300,210,0,0,0,0,0,0,0,0,90,0,1,55,0,0,5,7,3,3,4,3,27,46,0,0,0,0,0,0,0,0,0,0,8,2,0,False,False,True,0,1,99999,1772,8,21800,32880,655,33060,0,0,8674,0,3,2,7,0,13,5,0,2,11,True,True,False,True,False,False,False,False
41043,공허의 제물 금서,,,공허의 제물 금서,0,0,0,1,0,0,4302964389,0,130,130,3120,0,0,0,0,399,398,300,210,0,0,0,0,0,0,0,0,90,0,1,69,0,0,5,26,3,3,4,3,27,44,0,0,0,0,0,0,0,0,0,0,8,2,0,False,False,True,0,1,99999,1772,8,21800,33393,655,35060,0,0,8674,0,3,2,10,0,13,5,0,2,14,True,True,False,True,False,False,False,False
41044,공허의 제물 치유서,,,공허의 제물 치유서,0,0,0,1,0,0,8597931685,0,130,130,3120,0,0,0,0,399,398,300,210,0,0,0,0,0,0,0,0,90,0,1,29,0,0,6,28,3,3,5,3,27,44,0,0,0,0,0,0,0,0,0,0,9,2,0,False,False,True,0,1,99999,1772,8,21800,33394,655,43060,0,0,8674,0,3,2,98,0,13,5,0,2,14,True,True,False,True,False,False,False,False
41045,공허의 제물 좌표기,,,공허의 제물 좌표기,0,0,0,1,0,0,4301129781,790274050199,130,130,3200,0,0,0,0,399,398,300,210,0,0,0,0,0,0,0,0,90,0,1,99,0,0,6,33,1,3,5,3,27,44,0,0,0,0,0,0,0,0,0,0,9,2,0,False,False,True,0,1,99999,1772,8,21800,34992,655,44060,0,0,8674,0,3,2,89,0,13,5,0,2,11,True,True,False,True,False,False,False,False
41046,공허의 제물 외날검,,,공허의 제물 외날검,0,0,0,1,0,0,4300867737,4301850827,130,65,2640,0,0,0,0,399,442,300,210,0,0,0,0,0,0,0,0,90,0,1,111,0,0,3,34,1,3,1,3,44,27,0,0,0,0,0,0,0,0,0,0,5,2,0,False,False,True,0,1,99999,1772,8,21800,36549,655,17060,0,0,8674,0,3,1,96,0,13,5,0,2,9,True,True,False,True,False,False,False,False
