#,Description,Alias,ShortAlias,Command,ShortCommand,Unknown0,Param,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5
665,"/정면응원하양(/하얀응원) 보조명령어
흰색 응원봉을 흔들며 응원합니다.
>>보조명령어
동작(motion)
 …동작만 실행하고 감정 표현 문장은 표시되지 않습니다.
※ 보조명령어 생략
 …동작과 감정 표현 문장이 표시됩니다.",/정면응원하양,/하얀응원,/cheeronbright,/cheerow,0,293,2,1,2,0,0
666,"/물결응원보라(/보라응원) 보조명령어
보라색 응원봉을 흔들며 응원합니다.
>>보조명령어
동작(motion)
 …동작만 실행하고 감정 표현 문장은 표시되지 않습니다.
※ 보조명령어 생략
 …동작과 감정 표현 문장이 표시됩니다.",/물결응원보라,/보라응원,/cheerwaveviolet,/cheerwv,0,293,2,1,2,0,0
667,"/점프응원초록(/초록응원) 보조명령어
초록색 응원봉을 흔들며 응원합니다.
>>보조명령어
동작(motion)
 …동작만 실행하고 감정 표현 문장은 표시되지 않습니다.
※ 보조명령어 생략
 …동작과 감정 표현 문장이 표시됩니다.",/점프응원초록,/초록응원,/cheerjumpgreen,/cheerjg,0,293,2,1,2,0,0
668,"/수호천절주문 보조명령어
수호천절 주문을 겁니다.
>>보조명령어
동작(motion)
 …동작만 실행하고 감정 표현 문장은 표시되지 않습니다.
※ 보조명령어 생략
 …동작과 감정 표현 문장이 표시됩니다.",/수호천절주문,,/allsaintscharm,,0,293,2,1,2,0,0
669,,,,,,0,0,0,0,0,0,0
670,"/레포릿춤 보조명령어
레포릿 춤을 춥니다.
>>보조명령어
동작(motion)
 …동작만 실행하고 감정 표현 문장은 표시되지 않습니다.
※ 보조명령어 생략
 …동작과 감정 표현 문장이 표시됩니다.",/레포릿춤,,/lophop,,0,293,2,1,2,0,0
671,"/문헌비교(/문헌) 보조명령어
문헌과 비교합니다.
>>보조명령어
동작(motion)
 …동작만 실행하고 감정 표현 문장은 표시되지 않습니다.
※ 보조명령어 생략
 …동작과 감정 표현 문장이 표시됩니다.",/문헌비교,/문헌,/reference,,0,293,2,1,2,0,0
672,"/치킨먹기(/치킨) 보조명령어
치킨을 먹습니다.
>>보조명령어
동작(motion)
 …동작만 실행하고 감정 표현 문장은 표시되지 않습니다.
※ 보조명령어 생략
 …동작과 감정 표현 문장이 표시됩니다.",/치킨먹기,/치킨,/eatchicken,,0,293,2,1,2,0,0
673,"/엑소더스(/분할) 보조명령어
엑소더스를 시전합니다.
>>보조명령어
동작(motion)
 …동작만 실행하고 감정 표현 문장은 표시되지 않습니다.
※ 보조명령어 생략
 …동작과 감정 표현 문장이 표시됩니다.",/엑소더스,/분할,/sundering,/exodus,0,293,2,1,2,0,0
674,"/낙담 보조명령어
낙담합니다.
>>보조명령어
동작(motion)
 …동작만 실행하고 감정 표현 문장은 표시되지 않습니다.
※ 보조명령어 생략
 …동작과 감정 표현 문장이 표시됩니다.",/낙담,,/slump,,0,293,2,1,2,0,0
675,"/하트포즈(/하트) 보조명령어
하트 포즈를 취합니다.
>>보조명령어
동작(motion)
 …동작만 실행하고 감정 표현 문장은 표시되지 않습니다.
※ 보조명령어 생략
 …동작과 감정 표현 문장이 표시됩니다.",/하트포즈,/하트,/loveheart,/heart,0,293,2,1,2,0,0
676,"/의기양양(/우쭐) 보조명령어
의기양양한 자세를 취합니다.
>>보조명령어
동작(motion)
 …동작만 실행하고 감정 표현 문장은 표시되지 않습니다.
※ 보조명령어 생략
 …동작과 감정 표현 문장이 표시됩니다.",/의기양양,/우쭐,/humbletriumph,/waitforit,0,293,2,1,2,0,0
677,"/젤리빈승리(/젤리빈) 보조명령어
젤리빈처럼 승리를 뽐냅니다.
>>보조명령어
동작(motion)
 …동작만 실행하고 감정 표현 문장은 표시되지 않습니다.
※ 보조명령어 생략
 …동작과 감정 표현 문장이 표시됩니다.",/젤리빈승리,/젤리빈,/victoryreveal,/vreveal,0,293,2,1,2,0,0
678,"/달걀프라이(/프라이) 보조명령어
달걀프라이를 만듭니다.
>>보조명령어
동작(motion)
 …동작만 실행하고 감정 표현 문장은 표시되지 않습니다.
※ 보조명령어 생략
 …동작과 감정 표현 문장이 표시됩니다.",/달걀프라이,/프라이,/fryegg,,0,293,2,1,2,0,0
679,"/큰부채질(/큰부채) 보조명령어
큰 부채로 부채질합니다.
>>보조명령어
동작(motion)
 …동작만 실행하고 감정 표현 문장은 표시되지 않습니다.
※ 보조명령어 생략
 …동작과 감정 표현 문장이 표시됩니다.",/큰부채질,/큰부채,/uchiwasshoi,/bigfan,0,293,2,1,2,0,0
680,"/지시대기 보조명령어
지시를 기다립니다.
>>보조명령어
동작(motion)
 …동작만 실행하고 감정 표현 문장은 표시되지 않습니다.
※ 보조명령어 생략
 …동작과 감정 표현 문장이 표시됩니다.",/지시대기,,/attend,,0,293,2,1,2,0,0
681,"/물주기 보조명령어
물을 줍니다.
>>보조명령어
동작(motion)
 …동작만 실행하고 감정 표현 문장은 표시되지 않습니다.
※ 보조명령어 생략
 …동작과 감정 표현 문장이 표시됩니다.",/물주기,,/water,,0,293,2,1,2,0,0
682,"/셰이커 보조명령어
셰이커를 흔듭니다.
>>보조명령어
동작(motion)
 …동작만 실행하고 감정 표현 문장은 표시되지 않습니다.
※ 보조명령어 생략
 …동작과 감정 표현 문장이 표시됩니다.",/셰이커,,/shakedrink,,0,293,2,1,2,0,0
683,"/자유의포즈(/자유) 보조명령어
자유의 포즈를 취합니다.
>>보조명령어
동작(motion)
 …동작만 실행하고 감정 표현 문장은 표시되지 않습니다.
※ 보조명령어 생략
 …동작과 감정 표현 문장이 표시됩니다.",/자유의포즈,/자유,/poseoftheunbound,/unbound,0,293,2,1,2,0,0
684,"/꽃다발 보조명령어
꽃다발을 선물합니다.
>>보조명령어
동작(motion)
 …동작만 실행하고 감정 표현 문장은 표시되지 않습니다.
※ 보조명령어 생략
 …동작과 감정 표현 문장이 표시됩니다.",/꽃다발,,/bouquet,,0,293,2,1,2,0,0
685,"/비눗방울불기(/비눗방울) 보조명령어
비눗방울을 붑니다.
>>보조명령어
동작(motion)
 …동작만 실행하고 감정 표현 문장은 표시되지 않습니다.
※ 보조명령어 생략
 …동작과 감정 표현 문장이 표시됩니다.",/비눗방울불기,/비눗방울,/blowbubbles,,0,293,2,1,2,0,0
686,"/오호칼리 보조명령어
""오호칼리!""하고 인사합니다.
>>보조명령어
동작(motion)
 …동작만 실행하고 감정 표현 문장은 표시되지 않습니다.
※ 보조명령어 생략
 …동작과 감정 표현 문장이 표시됩니다.",/오호칼리,,/ohokaliy,,0,293,2,1,2,0,0
687,"/단말기기록(/단말기) 보조명령어
단말기로 자신의 모습을 기록합니다.
>>보조명령어
동작(motion)
 …동작만 실행하고 감정 표현 문장은 표시되지 않습니다.
※ 보조명령어 생략
 …동작과 감정 표현 문장이 표시됩니다.",/단말기기록,/단말기,/visage,,0,293,2,1,2,0,0
688,,,,,,0,0,0,0,0,0,0
689,"/촬영하기(/촬영) 보조명령어
촬영합니다.
>>보조명령어
동작(motion)
 …동작만 실행하고 감정 표현 문장은 표시되지 않습니다.
※ 보조명령어 생략
 …동작과 감정 표현 문장이 표시됩니다.",/촬영하기,/촬영,/photograph,,0,293,2,1,2,0,0
690,,,,,,0,0,0,0,0,0,0
691,,,,,,0,0,0,0,0,0,0
692,"/화들짝 보조명령어
화들짝 놀랍니다.
>>보조명령어
동작(motion)
 …동작만 실행하고 감정 표현 문장은 표시되지 않습니다.
※ 보조명령어 생략
 …동작과 감정 표현 문장이 표시됩니다.",/화들짝,,/overreact,,0,293,2,1,2,0,0
693,"/빙그르르(/빙글) 보조명령어
빙그르르 돕니다.
>>보조명령어
동작(motion)
 …동작만 실행하고 감정 표현 문장은 표시되지 않습니다.
※ 보조명령어 생략
 …동작과 감정 표현 문장이 표시됩니다.",/빙그르르,/빙글,/twirl,,0,293,2,1,2,0,0
694,"/어질어질(/어질) 보조명령어
어지럼증에 시달립니다.
>>보조명령어
동작(motion)
 …동작만 실행하고 감정 표현 문장은 표시되지 않습니다.
※ 보조명령어 생략
 …동작과 감정 표현 문장이 표시됩니다.",/어질어질,/어질,/dazed,,0,293,2,1,2,0,0
695,"/분노(/부르르) 보조명령어
분노에 떱니다.
>>보조명령어
동작(motion)
 …동작만 실행하고 감정 표현 문장은 표시되지 않습니다.
※ 보조명령어 생략
 …동작과 감정 표현 문장이 표시됩니다.",/분노,/부르르,/rage,,0,293,2,1,2,0,0
696,"/석판계속만지기(/석판계속) 보조명령어
석판을 계속 만지작거립니다.
>>보조명령어
동작(motion)
 …동작만 실행하고 감정 표현 문장은 표시되지 않습니다.
※ 보조명령어 생략
 …동작과 감정 표현 문장이 표시됩니다.",/석판계속만지기,/석판계속,/tomescroll,,0,293,2,1,2,0,0
697,"/열심히책읽기(/열독) 보조명령어
책을 열심히 읽습니다.
>>보조명령어
동작(motion)
 …동작만 실행하고 감정 표현 문장은 표시되지 않습니다.
※ 보조명령어 생략
 …동작과 감정 표현 문장이 표시됩니다.",/열심히책읽기,/열독,/study,,0,293,2,1,2,0,0
698,,,,,,0,0,0,0,0,0,0
699,"/삼림도시머그(/삼림머그) 보조명령어
삼림도시풍 머그컵으로 마십니다.
>>보조명령어
동작(motion)
 …동작만 실행하고 감정 표현 문장은 표시되지 않습니다.
※ 보조명령어 생략
 …동작과 감정 표현 문장이 표시됩니다.",/삼림도시머그,/삼림머그,/gridaniansip,,0,293,2,1,2,0,0
700,"/사막도시머그(/사막머그) 보조명령어
사막도시풍 머그컵으로 마십니다.
>>보조명령어
동작(motion)
 …동작만 실행하고 감정 표현 문장은 표시되지 않습니다.
※ 보조명령어 생략
 …동작과 감정 표현 문장이 표시됩니다.",/사막도시머그,/사막머그,/uldahnsip,,0,293,2,1,2,0,0
701,"/바다도시머그(/바다머그) 보조명령어
바다도시풍 머그컵으로 마십니다.
>>보조명령어
동작(motion)
 …동작만 실행하고 감정 표현 문장은 표시되지 않습니다.
※ 보조명령어 생략
 …동작과 감정 표현 문장이 표시됩니다.",/바다도시머그,/바다머그,/lominsansip,,0,293,2,1,2,0,0
702,"/삼림도시머그계속(/삼림머그계속) 보조명령어
삼림도시풍 머그컵으로 계속 마십니다.
>>보조명령어
동작(motion)
 …동작만 실행하고 감정 표현 문장은 표시되지 않습니다.
※ 보조명령어 생략
 …동작과 감정 표현 문장이 표시됩니다.",/삼림도시머그계속,/삼림머그계속,/gridaniangulp,,0,293,2,1,2,0,0
703,"/사막도시머그계속(/사막머그계속) 보조명령어
사막도시풍 머그컵으로 계속 마십니다.
>>보조명령어
동작(motion)
 …동작만 실행하고 감정 표현 문장은 표시되지 않습니다.
※ 보조명령어 생략
 …동작과 감정 표현 문장이 표시됩니다.",/사막도시머그계속,/사막머그계속,/uldahngulp,,0,293,2,1,2,0,0
704,"/바다도시머그계속(/바다머그계속) 보조명령어
바다도시풍 머그컵으로 계속 마십니다.
>>보조명령어
동작(motion)
 …동작만 실행하고 감정 표현 문장은 표시되지 않습니다.
※ 보조명령어 생략
 …동작과 감정 표현 문장이 표시됩니다.",/바다도시머그계속,/바다머그계속,/lominsangulp,,0,293,2,1,2,0,0
705,"/준비운동 보조명령어
준비 운동을 합니다.
>>보조명령어
동작(motion)
 …동작만 실행하고 감정 표현 문장은 표시되지 않습니다.
※ 보조명령어 생략
 …동작과 감정 표현 문장이 표시됩니다.",/준비운동,,/limberup,/limber,0,293,2,1,2,0,0
706,"/녹차마시기(/녹차) 보조명령어
녹차를 마십니다.
>>보조명령어
동작(motion)
 …동작만 실행하고 감정 표현 문장은 표시되지 않습니다.
※ 보조명령어 생략
 …동작과 감정 표현 문장이 표시됩니다.",/녹차마시기,/녹차,/drinkgreentea,/greentea,0,293,2,1,2,0,0
707,"/녹차계속마시기(/녹차계속) 보조명령어
녹차를 계속 마십니다.
>>보조명령어
동작(motion)
 …동작만 실행하고 감정 표현 문장은 표시되지 않습니다.
※ 보조명령어 생략
 …동작과 감정 표현 문장이 표시됩니다.",/녹차계속마시기,/녹차계속,/savortea,,0,293,2,1,2,0,0
708,"/깃펜쓰기(/깃펜) 보조명령어
깃펜으로 씁니다.
>>보조명령어
동작(motion)
 …동작만 실행하고 감정 표현 문장은 표시되지 않습니다.
※ 보조명령어 생략
 …동작과 감정 표현 문장이 표시됩니다.",/깃펜쓰기,/깃펜,/pen,,0,293,2,1,2,0,0
709,,,,,,0,0,0,0,0,0,0
710,"/발동동구르기(/발동동) 보조명령어
발을 동동 구릅니다.
>>보조명령어
동작(motion)
 …동작만 실행하고 감정 표현 문장은 표시되지 않습니다.
※ 보조명령어 생략
 …동작과 감정 표현 문장이 표시됩니다.",/발동동구르기,/발동동,/stomp,,0,293,2,1,2,0,0
711,"/리듬응원빨강 보조명령어
빨간색 응원봉을 흔들며 응원합니다.
>>보조명령어
동작(motion)
 …동작만 실행하고 감정 표현 문장은 표시되지 않습니다.
※ 보조명령어 생략
 …동작과 감정 표현 문장이 표시됩니다.",/리듬응원빨강,,/cheerrhythmred,/cheerrr,0,293,2,1,2,0,0
712,"/느린응원노랑 보조명령어
노란색 응원봉을 흔들며 응원합니다.
>>보조명령어
동작(motion)
 …동작만 실행하고 감정 표현 문장은 표시되지 않습니다.
※ 보조명령어 생략
 …동작과 감정 표현 문장이 표시됩니다.",/느린응원노랑,,/cheerlightyellow,/cheerly,0,293,2,1,2,0,0
713,,,,,,0,0,0,0,0,0,0
714,"/모델걷기 보조명령어
모델처럼 걷습니다.
>>보조명령어
동작(motion)
 …동작만 실행하고 감정 표현 문장은 표시되지 않습니다.
※ 보조명령어 생략
 …동작과 감정 표현 문장이 표시됩니다.",/모델걷기,,/runwaywalk,/runway,0,293,2,1,2,0,0
715,,,,,,0,0,0,0,0,0,0
716,,,,,,0,0,0,0,0,0,0
717,,,,,,0,0,0,0,0,0,0
718,"/책끌어안기(/책안기) 보조명령어
책을 끌어안습니다.
>>보조명령어
동작(motion)
 …동작만 실행하고 감정 표현 문장은 표시되지 않습니다.
※ 보조명령어 생략
 …동작과 감정 표현 문장이 표시됩니다.",/책끌어안기,/책안기,/carrybook,,0,293,2,1,2,0,0
719,"/신기건틀릿빛내기(/신기건틀릿) 보조명령어
신기의 건틀릿을 빛냅니다.
>>보조명령어
동작(motion)
 …동작만 실행하고 감정 표현 문장은 표시되지 않습니다.
※ 보조명령어 생략
 …동작과 감정 표현 문장이 표시됩니다.",/신기건틀릿빛내기,/신기건틀릿,/divinearm,,0,293,2,1,2,0,0
720,"/신기목장식빛내기(/신기목장식) 보조명령어
신기의 목장식을 빛냅니다.
>>보조명령어
동작(motion)
 …동작만 실행하고 감정 표현 문장은 표시되지 않습니다.
※ 보조명령어 생략
 …동작과 감정 표현 문장이 표시됩니다.",/신기목장식빛내기,/신기목장식,/divinedisk,,0,293,2,1,2,0,0
721,"/신기티아라빛내기(/신기티아라) 보조명령어
신기의 티아라를 빛냅니다.
>>보조명령어
동작(motion)
 …동작만 실행하고 감정 표현 문장은 표시되지 않습니다.
※ 보조명령어 생략
 …동작과 감정 표현 문장이 표시됩니다.",/신기티아라빛내기,/신기티아라,/divinetiara,,0,293,2,1,2,0,0
722,"/리듬응원보라 보조명령어
보라색 응원봉을 흔들며 응원합니다.
>>보조명령어
동작(motion)
 …동작만 실행하고 감정 표현 문장은 표시되지 않습니다.
※ 보조명령어 생략
 …동작과 감정 표현 문장이 표시됩니다.",/리듬응원보라,,/cheerrhythmviolet,/cheerrv,0,293,2,1,2,0,0
