#,Icon,PlaceNameSubtext,DataKey,X,Y,SubtextOrientation,MapMarkerRegion,Type,DataType,Unknown0,Unknown1
535.0,0,4216,0,1030,1515,2,0,1,0,255,0
535.1,0,4217,0,750,1450,2,0,1,0,255,0
535.2,0,4218,0,400,1050,2,0,1,0,255,0
535.3,0,4219,0,350,625,2,0,1,0,255,0
535.4,60442,4200,0,600,1225,3,0,0,0,255,0
535.5,60442,4201,0,355,715,3,0,0,0,255,0
535.6,60442,4202,0,435,950,2,0,0,0,255,0
535.7,60442,4203,0,220,850,3,0,0,0,255,0
535.8,60442,4204,0,355,540,2,0,0,0,255,0
535.9,0,4220,0,1300,1600,2,0,1,0,255,0
535.10,0,4221,0,1475,1125,2,0,1,0,255,0
535.11,0,4222,0,1600,915,2,0,1,0,255,0
535.12,60442,4205,0,1390,1380,2,0,0,0,255,0
535.13,60442,4206,0,1605,815,2,0,0,0,255,0
535.14,60442,4207,0,1650,1000,2,0,0,0,255,0
535.15,0,4223,0,1024,1250,2,0,1,0,255,0
535.16,0,4224,0,1024,790,2,0,1,0,255,0
535.17,0,4225,0,875,650,2,0,1,0,255,0
535.18,60442,4208,0,1024,1024,3,0,0,0,255,0
535.19,60442,4209,0,955,480,3,0,0,0,255,0
535.20,60442,4210,0,1090,860,3,0,0,0,255,0
535.21,60442,4211,0,970,855,3,0,0,0,255,0
535.22,60442,4212,0,1024,700,3,0,0,0,255,0
535.23,60442,4213,0,823,570,3,0,0,0,255,0
535.24,0,0,0,0,0,0,0,0,0,255,0
535.25,0,0,0,0,0,0,0,0,0,255,0
536.0,60442,4231,0,1024,916,2,0,0,0,255,0
536.1,0,4234,0,1150,1150,2,0,1,0,255,0
537.0,60442,4232,0,1024,970,2,0,0,0,255,0
537.1,0,4235,0,1024,1200,2,0,1,0,255,0
538.0,0,4233,0,1024,1135,2,0,1,0,255,0
539.0,60441,3769,748,1023,1104,3,0,0,1,255,0
540.0,0,4263,0,1303,1033,1,0,1,0,255,0
540.1,60442,4265,0,1025,1507,3,0,0,0,255,0
540.2,60442,4266,0,1137,851,3,0,0,0,255,0
540.3,60442,4267,0,1124,483,3,0,0,0,255,0
540.4,0,0,0,0,0,0,0,0,0,255,0
540.5,0,0,0,0,0,0,0,0,0,255,0
541.0,0,4264,0,707,850,2,0,1,0,255,0
541.1,60442,4268,0,822,1122,3,0,0,0,255,0
541.2,60442,4269,0,1023,723,3,0,0,0,255,0
541.3,0,0,0,0,0,0,0,0,0,255,0
541.4,0,0,0,0,0,0,0,0,0,255,0
541.5,0,0,0,0,0,0,0,0,0,255,0
542.0,60441,4262,814,1023,982,4,0,0,1,255,0
542.1,0,4261,0,1208,992,1,0,1,0,255,0
542.2,0,0,0,0,0,0,0,0,0,255,0
542.3,0,0,0,0,0,0,0,0,0,255,0
542.4,0,0,0,0,0,0,0,0,0,255,0
542.5,0,0,0,0,0,0,0,0,0,255,0
543.0,60442,4284,0,1026,1022,3,0,0,0,255,0
543.1,0,4262,0,782,994,2,0,1,0,255,0
543.2,0,0,0,0,0,0,0,0,0,255,0
543.3,0,0,0,0,0,0,0,0,0,255,0
543.4,0,0,0,0,0,0,0,0,0,255,0
543.5,0,0,0,0,0,0,0,0,0,255,0
544.0,0,4292,0,850,900,1,0,1,0,255,0
544.1,60442,4294,0,1030,1030,2,0,0,0,255,0
544.2,0,0,0,0,0,0,0,0,0,255,0
544.3,0,0,0,0,0,0,0,0,0,255,0
544.4,0,0,0,0,0,0,0,0,0,255,0
544.5,0,0,0,0,0,0,0,0,0,255,0
545.0,0,4278,0,850,1020,4,0,1,0,255,0
545.1,60442,4285,0,1066,1328,2,0,0,0,255,0
545.2,60442,4286,0,1026,1136,1,0,0,0,255,0
545.3,60442,4274,0,1024,1024,3,0,0,0,255,0
545.4,60441,4272,817,937,787,4,0,0,1,3,0
545.5,0,0,0,0,0,0,0,0,0,255,0
546.0,0,4279,0,1128,1218,4,0,1,0,255,0
546.1,60442,4277,0,1020,878,2,0,0,0,255,0
546.2,60442,4275,0,1024,752,1,0,0,0,255,0
546.3,60441,4271,816,956,1376,3,0,0,1,4,0
546.4,0,0,0,0,0,0,0,0,0,255,0
546.5,0,0,0,0,0,0,0,0,0,255,0
547.0,0,4280,0,1106,1234,4,0,1,0,255,0
547.1,60442,4276,0,1162,784,3,0,0,0,255,0
547.2,0,0,0,0,0,0,0,0,0,255,0
548.0,60441,3709,696,1057,1024,2,0,0,1,11,0
548.1,0,0,0,0,0,0,0,0,0,0,0
549.0,0,4278,0,850,1020,4,0,1,0,255,0
549.1,60442,4285,0,1066,1328,2,0,0,0,255,0
549.2,60442,4286,0,1026,1136,1,0,0,0,255,0
549.3,60442,4274,0,1024,1024,3,0,0,0,255,0
549.4,60441,4272,828,935,868,4,0,0,1,3,0
549.5,60441,3710,697,1071,1341,3,0,0,1,36,0
550.0,0,4279,0,1128,1218,4,0,1,0,255,0
550.1,60442,4277,0,1020,878,2,0,0,0,255,0
550.2,60442,4275,0,1024,752,1,0,0,0,255,0
550.3,60441,4271,827,957,1328,3,0,0,1,4,0
550.4,60441,4273,829,1024,670,4,0,0,1,2,0
550.5,0,0,0,0,0,0,0,0,0,255,0
551.0,0,4280,0,1106,1234,4,0,1,0,255,0
551.1,60442,4276,0,1162,784,3,0,0,0,255,0
551.2,60441,4272,828,846,1275,3,0,0,1,4,0
552.0,60442,4301,0,1117,707,4,0,0,0,255,0
552.1,0,4304,0,1100,1185,3,0,1,0,255,0
552.2,0,0,0,0,0,0,0,0,0,255,0
552.3,0,0,0,0,0,0,0,0,0,255,0
553.0,60442,4302,0,1300,585,4,0,0,0,255,0
553.1,0,4305,0,808,1250,3,0,1,0,255,0
553.2,0,0,0,0,0,0,0,0,0,255,0
554.0,60442,4303,0,1062,637,4,0,0,0,255,0
554.1,0,4306,0,775,1111,3,0,1,0,255,0
554.2,0,0,0,0,0,0,0,0,0,255,0
555.0,0,4236,0,1064,1090,3,0,1,0,255,0
555.1,0,4237,0,400,1513,4,0,1,0,255,0
555.2,60442,4238,0,700,560,4,0,0,0,255,0
555.3,60442,4239,0,1370,420,4,0,0,0,255,0
555.4,60442,4240,0,690,840,1,0,0,0,255,0
555.5,60442,4241,0,1045,773,1,0,0,0,255,0
555.6,60442,4242,0,1199,759,4,0,0,0,255,0
555.7,60442,4243,0,1283,915,4,0,0,0,255,0
555.8,60442,4244,0,1450,1150,2,0,0,0,255,0
555.9,60442,4245,0,870,1175,1,0,0,0,255,0
555.10,60442,4246,0,1461,1385,3,0,0,0,255,0
555.11,0,4247,0,850,970,4,0,0,0,255,0
555.12,0,4248,0,1077,1220,4,0,0,0,255,0
555.13,60467,0,0,409,1366,4,0,0,0,255,0
555.14,60442,4359,0,1288,1004,2,0,0,0,255,0
556.0,0,4359,0,1250,1030,2,0,1,0,255,0
556.1,60442,4378,0,1306,794,2,0,0,0,255,0
556.2,60442,4379,0,1154,888,1,0,0,0,255,0
556.3,0,0,0,0,0,0,0,0,0,255,0
556.4,0,0,0,0,0,0,0,0,0,255,0
556.5,0,0,0,0,0,0,0,0,0,255,0
557.0,0,4309,0,1024,1144,2,0,1,0,255,0
557.1,0,0,0,0,0,0,0,0,0,255,0
557.2,0,0,0,0,0,0,0,0,0,255,0
557.3,0,0,0,0,0,0,0,0,0,255,0
557.4,0,0,0,0,0,0,0,0,0,255,0
557.5,0,0,0,0,0,0,0,0,0,255,0
558.0,0,4327,0,1124,1024,2,0,1,0,255,0
558.1,60442,4316,0,1024,820,2,0,0,0,255,0
558.2,60446,4311,845,1022,720,1,0,0,1,255,0
558.3,0,0,0,0,0,0,0,0,0,255,0
558.4,0,0,0,0,0,0,0,0,0,255,0
558.5,0,0,0,0,0,0,0,0,0,255,0
559.0,0,4328,0,1124,1024,2,0,1,0,255,0
559.1,60446,4312,846,1005,950,2,0,0,1,2,0
559.2,0,0,0,0,0,0,0,0,0,255,0
559.3,0,0,0,0,0,0,0,0,0,255,0
559.4,0,0,0,0,0,0,0,0,0,255,0
559.5,0,0,0,0,0,0,0,0,0,255,0
560.0,0,4329,0,1024,1124,2,0,1,0,255,0
560.1,60442,4323,0,1024,970,4,0,0,0,255,0
560.2,60447,4311,845,1000,950,1,0,0,1,1,0
560.3,60446,4313,847,1000,1097,2,0,0,1,2,0
560.4,60446,4313,847,1092,1085,2,0,0,1,3,0
560.5,0,0,0,0,0,0,0,0,0,255,0
561.0,0,4330,0,1024,1175,2,0,1,0,255,0
561.1,60442,4319,0,1024,1024,2,0,0,0,255,0
561.2,60447,4312,846,980,1098,1,0,0,1,3,0
561.3,60447,4312,846,1065,1098,2,0,0,1,4,0
561.4,0,0,0,0,0,0,0,0,0,255,0
561.5,0,0,0,0,0,0,0,0,0,255,0
562.0,0,4331,0,1200,1800,2,0,1,0,255,0
562.1,0,4332,0,1200,1400,2,0,1,0,255,0
562.2,0,4333,0,1200,800,2,0,1,0,255,0
562.3,0,4334,0,1200,500,2,0,1,0,255,0
562.4,60442,4317,0,1020,1180,2,0,0,0,255,0
562.5,60442,4320,0,1024,367,2,0,0,0,255,0
563.0,0,4335,0,1150,1500,2,0,1,0,255,0
563.1,0,4336,0,825,700,2,0,1,0,255,0
563.2,60442,4318,0,1138,1170,2,0,0,0,255,0
563.3,60442,4321,0,965,388,2,0,0,0,255,0
563.4,60442,4324,0,1263,1355,2,0,0,0,255,0
563.5,0,0,0,0,0,0,0,0,0,255,0
564.0,0,4337,0,1024,1104,2,0,1,0,255,0
564.1,60442,4322,0,1024,955,2,0,0,0,255,0
564.2,60442,4325,0,1024,830,4,0,0,0,255,0
564.3,0,0,0,0,0,0,0,0,0,255,0
564.4,0,0,0,0,0,0,0,0,0,255,0
564.5,0,0,0,0,0,0,0,0,0,255,0
565.0,0,4347,0,1100,1024,2,0,1,0,255,0
565.1,60442,4342,0,1024,1105,2,0,0,0,255,0
565.2,60442,4344,0,1024,905,2,0,0,0,255,0
566.0,0,4348,0,1100,1024,2,0,1,0,255,0
566.1,60442,4343,0,1024,1100,2,0,0,0,255,0
566.2,60442,4345,0,1024,865,2,0,0,0,255,0
567.0,0,4349,0,1024,1150,2,0,1,0,255,0
567.1,60442,4346,0,1024,1015,2,0,0,0,255,0
568.0,60467,3707,694,1027,1071,3,0,0,1,255,0
569.0,60467,3710,697,1024,1280,3,0,0,1,38,0
570.0,60441,3711,698,724,1704,4,0,0,1,255,0
570.1,60414,4431,0,999,383,3,0,0,0,255,187
571.0,60442,2290,0,1028,1135,4,0,0,0,255,0
571.1,60442,2291,0,1028,570,4,0,0,0,255,0
571.2,0,2287,0,900,1300,3,0,1,0,255,0
571.3,0,2288,0,1085,870,3,0,1,0,255,0
571.4,0,0,0,0,0,0,0,0,0,255,0
572.0,0,4451,0,875,1000,2,0,1,0,255,0
572.1,60442,4462,0,1025,990,2,0,0,0,255,0
572.2,60441,4445,885,1063,705,4,0,0,1,255,0
573.0,0,4452,0,875,1024,2,0,1,0,255,0
573.1,60442,4457,0,1024,1024,2,0,0,0,255,0
574.0,0,4453,0,875,1200,2,0,1,0,255,0
574.1,60442,4458,0,1025,925,3,0,0,0,255,0
575.0,0,4454,0,850,1000,2,0,1,0,255,0
575.1,60442,4459,0,1023,865,3,0,0,0,255,0
576.0,0,4454,0,850,1100,2,0,1,0,255,0
576.1,60442,4460,0,1024,1024,3,0,0,0,255,0
577.0,0,4455,0,950,800,2,0,1,0,255,0
577.1,60442,4463,0,1024,900,3,0,0,0,255,0
577.2,60442,4464,0,1024,1145,3,0,0,0,255,0
578.0,0,4456,0,875,1024,2,0,1,0,255,0
578.1,60442,4461,0,1024,1024,3,0,0,0,255,0
579.0,0,4432,0,1200,1200,2,0,1,0,255,0
579.1,60442,4435,0,1100,818,2,0,0,0,255,0
579.2,60442,4467,0,1154,425,1,0,0,0,255,0
579.3,0,0,0,0,0,0,0,0,0,255,0
579.4,0,0,0,0,0,0,0,0,0,255,0
579.5,0,0,0,0,0,0,0,0,0,255,0
580.0,60442,4466,0,1020,1816,2,0,0,0,255,0
580.1,60442,4436,0,1020,1181,2,0,0,0,255,0
580.2,60442,4437,0,1022,223,1,0,0,0,255,0
580.3,0,4433,0,900,1500,1,0,1,0,255,0
580.4,0,4434,0,1230,525,2,0,1,0,255,0
580.5,0,0,0,0,0,0,0,0,0,255,0
581.0,60442,4422,0,1026,901,4,0,0,0,255,0
581.1,60442,4420,0,1026,1106,4,0,0,0,255,0
581.2,0,4425,0,1136,993,1,0,1,0,255,0
581.3,0,0,0,0,0,0,0,0,0,255,0
581.4,0,0,0,0,0,0,0,0,0,255,0
581.5,0,0,0,0,0,0,0,0,0,255,0
581.6,0,0,0,0,0,0,0,0,0,255,0
581.7,0,0,0,0,0,0,0,0,0,255,0
582.0,60442,4423,0,1025,873,4,0,0,0,255,0
582.1,60442,4421,0,1025,1133,4,0,0,0,255,0
582.2,0,4426,0,1208,998,1,0,1,0,255,0
582.3,0,0,0,0,0,0,0,0,0,255,0
582.4,0,0,0,0,0,0,0,0,0,255,0
582.5,0,0,0,0,0,0,0,0,0,255,0
582.6,0,0,0,0,0,0,0,0,0,255,0
582.7,0,0,0,0,0,0,0,0,0,255,0
583.0,60442,4424,0,1022,1019,4,0,0,0,255,0
583.1,0,4427,0,1274,998,1,0,1,0,255,0
583.2,0,0,0,0,0,0,0,0,0,255,0
583.3,0,0,0,0,0,0,0,0,0,255,0
583.4,0,0,0,0,0,0,0,0,0,255,0
583.5,0,0,0,0,0,0,0,0,0,255,0
583.6,0,0,0,0,0,0,0,0,0,255,0
583.7,0,0,0,0,0,0,0,0,0,255,0
584.0,0,4400,0,1025,820,1,0,1,0,255,0
584.1,60441,4385,868,950,993,1,0,0,1,3,0
584.2,60441,4386,869,1024,964,4,0,0,1,4,0
584.3,60441,4388,871,1088,991,2,0,0,1,3,0
584.4,0,0,0,0,0,0,0,0,0,255,0
584.5,0,0,0,0,0,0,0,0,0,255,0
584.6,0,0,0,0,0,0,0,0,0,255,0
584.7,0,0,0,0,0,0,0,0,0,255,0
585.0,60442,4392,0,1004,686,2,0,0,0,255,0
585.1,0,4401,0,1277,1148,2,0,1,0,255,0
585.2,0,4402,0,812,683,1,0,1,0,255,0
585.3,60441,4384,867,935,1416,3,0,0,1,1,0
585.4,60441,4477,892,997,620,4,0,0,1,3,0
585.5,0,0,0,0,0,0,0,0,0,255,0
585.6,0,0,0,0,0,0,0,0,0,255,0
585.7,0,0,0,0,0,0,0,0,0,255,0
586.0,60442,4395,0,806,749,2,0,0,0,255,0
586.1,0,4403,0,644,1352,1,0,1,0,255,0
586.2,0,4404,0,1067,434,1,0,1,0,255,0
586.3,60441,4385,868,1304,1682,3,0,0,1,4,0
586.4,0,0,0,0,0,0,0,0,0,255,0
586.5,0,0,0,0,0,0,0,0,0,255,0
586.6,0,0,0,0,0,0,0,0,0,255,0
586.7,0,0,0,0,0,0,0,0,0,255,0
587.0,60442,4393,0,929,776,2,0,0,0,255,0
587.1,0,4405,0,845,1181,1,0,1,0,255,0
587.2,0,4406,0,1136,836,1,0,1,0,255,0
587.3,60441,4387,870,884,581,4,0,0,1,3,0
587.4,60441,4384,867,1159,1488,3,0,0,1,2,0
587.5,0,0,0,0,0,0,0,0,0,255,0
587.6,0,0,0,0,0,0,0,0,0,255,0
587.7,0,0,0,0,0,0,0,0,0,255,0
588.0,60442,4396,0,1037,749,2,0,0,0,255,0
588.1,0,4407,0,1031,1025,1,0,1,0,255,0
588.2,0,4409,0,1172,608,1,0,1,0,255,0
588.3,60441,4386,869,946,1340,3,0,0,1,3,0
588.4,0,0,0,0,0,0,0,0,0,255,0
588.5,0,0,0,0,0,0,0,0,0,255,0
588.6,0,0,0,0,0,0,0,0,0,255,0
588.7,0,0,0,0,0,0,0,0,0,255,0
589.0,60442,4394,0,953,830,4,0,0,0,255,0
589.1,0,4410,0,848,1073,1,0,1,0,255,0
589.2,60441,4389,872,947,716,4,0,0,1,255,0
589.3,60441,4384,867,986,1341,3,0,0,1,3,0
589.4,0,0,0,0,0,0,0,0,0,255,0
589.5,0,0,0,0,0,0,0,0,0,255,0
589.6,0,0,0,0,0,0,0,0,0,255,0
589.7,0,0,0,0,0,0,0,0,0,255,0
590.0,0,4411,0,1025,835,1,0,1,0,255,0
590.1,60441,4388,871,1004,1088,3,0,0,1,2,0
590.2,0,0,0,0,0,0,0,0,0,255,0
590.3,0,0,0,0,0,0,0,0,0,255,0
590.4,0,0,0,0,0,0,0,0,0,255,0
590.5,0,0,0,0,0,0,0,0,0,255,0
590.6,0,0,0,0,0,0,0,0,0,255,0
590.7,0,0,0,0,0,0,0,0,0,255,0
591.0,60442,4399,0,1052,970,4,0,0,0,255,0
591.1,0,4413,0,1172,1112,1,0,1,0,255,0
591.2,60441,4390,873,1052,812,4,0,0,1,2,0
591.3,0,0,0,0,0,0,0,0,0,255,0
591.4,0,0,0,0,0,0,0,0,0,255,0
591.5,0,0,0,0,0,0,0,0,0,255,0
591.6,0,0,0,0,0,0,0,0,0,255,0
591.7,0,0,0,0,0,0,0,0,0,255,0
592.0,60442,4397,0,1103,817,4,0,0,0,255,0
592.1,0,4412,0,1207,1059,1,0,1,0,255,0
592.2,60441,4478,893,946,1128,3,0,0,1,2,0
592.3,0,0,0,0,0,0,0,0,0,255,0
592.4,0,0,0,0,0,0,0,0,0,255,0
592.5,0,0,0,0,0,0,0,0,0,255,0
592.6,0,0,0,0,0,0,0,0,0,255,0
592.7,0,0,0,0,0,0,0,0,0,255,0
593.0,60442,4398,0,1028,818,4,0,0,0,255,0
593.1,0,4414,0,833,1139,1,0,1,0,255,0
593.2,0,4415,0,1151,887,1,0,1,0,255,0
593.3,0,0,0,0,0,0,0,0,0,255,0
593.4,0,0,0,0,0,0,0,0,0,255,0
593.5,0,0,0,0,0,0,0,0,0,255,0
593.6,0,0,0,0,0,0,0,0,0,255,0
593.7,0,0,0,0,0,0,0,0,0,255,0
594.0,0,4359,0,1250,1030,2,0,1,0,255,0
594.1,60442,4378,0,1306,794,2,0,0,0,255,0
594.2,60442,4379,0,1154,888,1,0,0,0,255,0
594.3,60442,4465,0,1124,1037,1,0,0,0,255,0
594.4,0,0,0,0,0,0,0,0,0,255,0
594.5,0,0,0,0,0,0,0,0,0,255,0
595.0,60935,0,0,1139,868,4,0,0,0,255,0
595.1,60582,0,0,909,869,2,0,0,0,255,0
595.2,60467,0,0,1051,1176,3,0,0,0,255,0
595.3,60425,0,0,1122,1133,4,0,0,0,255,0
596.0,0,4407,0,872,1025,1,0,1,0,255,0
596.1,0,0,0,0,0,0,0,0,0,255,0
596.2,0,0,0,0,0,0,0,0,0,255,0
596.3,0,0,0,0,0,0,0,0,0,255,0
596.4,0,0,0,0,0,0,0,0,0,255,0
596.5,0,0,0,0,0,0,0,0,0,255,0
597.0,0,4902,0,860,770,10,0,1,0,255,0
597.1,0,0,0,0,0,0,0,0,0,255,0
597.2,0,0,0,0,0,0,0,0,0,255,0
597.3,0,0,0,0,0,0,0,0,0,255,0
597.4,0,0,0,0,0,0,0,0,0,255,0
597.5,0,0,0,0,0,0,0,0,0,255,0
597.6,0,0,0,0,0,0,0,0,0,255,0
597.7,0,0,0,0,0,0,0,0,0,255,0
597.8,0,0,0,0,0,0,0,0,0,255,0
597.9,0,0,0,0,0,0,0,0,0,255,0
597.10,0,0,0,0,0,0,0,0,0,255,0
598.0,0,4903,0,924,567,11,0,1,0,255,0
598.1,0,4904,0,1343,750,10,0,1,0,255,0
598.2,0,4905,0,1017,1385,10,0,1,0,255,0
598.3,60442,4906,0,1005,655,1,0,0,0,255,0
598.4,60442,4907,0,1095,955,2,0,0,0,255,0
598.5,60442,4908,0,717,1379,1,0,0,0,255,0
598.6,0,0,0,0,0,0,0,0,0,255,0
598.7,0,0,0,0,0,0,0,0,0,255,0
598.8,0,0,0,0,0,0,0,0,0,255,0
598.9,0,0,0,0,0,0,0,0,0,255,0
598.10,0,0,0,0,0,0,0,0,0,255,0
599.0,0,4910,0,1107,1807,10,0,1,0,255,0
599.1,0,4911,0,731,1591,11,0,1,0,255,0
599.2,0,4912,0,1065,1100,10,0,1,0,255,0
599.3,0,4913,0,935,600,11,0,1,0,255,0
599.4,0,4914,0,1321,247,10,0,1,0,255,0
599.5,60442,4915,0,823,1397,2,0,0,0,255,0
599.6,60442,4916,0,1023,783,2,0,0,0,255,0
599.7,60442,4917,0,1201,121,1,0,0,0,255,0
599.8,0,0,0,0,0,0,0,0,0,255,0
599.9,0,0,0,0,0,0,0,0,0,255,0
599.10,0,0,0,0,0,0,0,0,0,255,0
600.0,0,4920,0,1130,1620,11,0,1,0,255,0
600.1,0,4921,0,1100,538,10,0,1,0,255,0
600.2,60442,4923,0,1154,1230,2,0,0,0,255,0
600.3,60442,4924,0,1024,187,1,0,0,0,255,0
600.4,0,0,0,0,0,0,0,0,0,255,0
601.0,0,4922,0,1130,1065,10,0,1,0,255,0
601.1,60442,4925,0,1024,622,4,0,0,0,255,0
601.2,0,0,0,0,0,0,0,0,0,255,0
601.3,0,0,0,0,0,0,0,0,0,255,0
601.4,0,0,0,0,0,0,0,0,0,255,0
602.0,0,5034,0,1000,1082,10,0,1,0,255,0
602.1,60442,5031,0,813,995,4,0,0,0,255,0
602.2,0,0,0,0,0,0,0,0,0,255,0
602.3,0,0,0,0,0,0,0,0,0,255,0
602.4,0,0,0,0,0,0,0,0,0,255,0
603.0,0,5035,0,420,1020,11,0,1,0,255,0
603.1,0,5101,0,735,1290,10,0,1,0,255,0
603.2,0,5036,0,1350,815,10,0,1,0,255,0
603.3,60442,5032,0,850,1000,2,0,0,0,255,0
603.4,60442,5033,0,1225,450,4,0,0,0,255,0
604.0,60442,22,87,721,1024,3,0,0,1,255,0
604.1,60442,24,88,821,1056,3,0,0,1,255,0
604.2,60442,23,89,869,973,2,0,0,1,255,0
604.3,60442,25,90,799,949,1,0,0,1,255,0
604.4,60442,26,91,812,1008,2,0,0,1,255,0
604.5,60442,497,258,830,895,2,0,0,1,255,0
604.6,60442,498,259,707,901,4,0,0,1,255,0
604.7,60442,2400,385,923,936,2,0,0,1,255,0
604.8,60442,2401,386,1502,862,4,0,0,1,255,0
604.9,60442,2402,387,1682,900,4,0,0,1,255,0
604.10,60442,3702,732,628,792,4,0,0,1,255,0
604.11,60442,3703,733,1148,861,4,0,0,1,255,0
604.12,60442,3704,734,1088,680,4,0,0,1,255,0
604.13,60442,4500,920,354,1080,1,0,0,1,255,0
604.14,60442,4501,921,340,924,1,0,0,1,255,0
604.15,0,0,0,0,0,0,0,0,0,255,0
604.16,0,0,0,0,0,0,0,0,0,255,0
605.0,60442,22,87,721,1024,3,0,0,1,255,0
605.1,60442,24,88,821,1056,3,0,0,1,255,0
605.2,60442,23,89,869,973,2,0,0,1,255,0
605.3,60442,25,90,799,949,1,0,0,1,255,0
605.4,60442,26,91,812,1008,2,0,0,1,255,0
605.5,60442,497,258,830,895,2,0,0,1,255,0
605.6,60442,498,259,707,901,4,0,0,1,255,0
605.7,60442,2400,385,923,936,2,0,0,1,255,0
605.8,60442,2401,386,1502,862,4,0,0,1,255,0
605.9,60442,2402,387,1682,900,4,0,0,1,255,0
605.10,60442,3702,732,628,792,4,0,0,1,255,0
605.11,60442,3703,733,1148,861,4,0,0,1,255,0
605.12,60442,3704,734,1088,680,4,0,0,1,255,0
605.13,60442,4500,920,354,1080,1,0,0,1,255,0
605.14,60442,4501,921,340,924,1,0,0,1,255,0
605.15,60442,4502,922,254,888,4,0,0,1,255,217
605.16,0,0,0,0,0,0,0,0,0,255,0
606.0,63426,4504,855,1051,349,5,68,0,1,255,0
606.1,63427,4505,857,479,799,5,69,0,1,255,0
606.2,63428,4506,858,1023,1631,5,70,0,1,255,0
606.3,63429,4507,859,1599,799,5,71,0,1,255,0
606.4,0,4501,921,1189,59,5,0,0,1,255,0
606.5,0,3702,732,1571,120,5,0,0,1,255,0
607.0,63421,4503,856,1022,478,5,72,0,1,255,216
607.1,63422,4508,860,1534,1502,5,73,0,1,255,0
607.2,63423,4509,861,510,1246,5,74,0,1,255,215
607.3,0,4500,920,1654,2000,5,0,0,1,255,0
607.4,0,0,0,0,0,0,0,0,0,255,0
608.0,63424,4510,862,1024,1024,5,75,0,1,255,217
608.1,0,4751,936,1024,1530,5,0,0,1,255,0
608.2,0,0,0,0,0,0,0,0,0,255,0
609.0,0,4355,0,936,992,10,0,1,0,255,0
609.1,60442,4497,0,848,1056,3,0,0,0,255,0
609.2,60442,4498,0,848,868,3,0,0,0,255,0
609.3,0,0,0,0,0,0,0,0,0,255,0
610.0,60442,4356,0,1024,1024,4,0,0,0,255,0
610.1,0,0,0,0,0,0,0,0,0,255,0
610.2,0,0,0,0,0,0,0,0,0,255,0
610.3,0,0,0,0,0,0,0,0,0,255,0
611.0,60442,4357,0,1046,1080,11,0,1,0,255,0
611.1,0,0,0,0,0,0,0,0,0,255,0
611.2,0,0,0,0,0,0,0,0,0,255,0
611.3,0,0,0,0,0,0,0,0,0,255,0
612.0,60442,4495,0,1024,1024,4,0,0,0,255,0
612.1,0,0,0,0,0,0,0,0,0,255,0
612.2,0,0,0,0,0,0,0,0,0,255,0
612.3,0,0,0,0,0,0,0,0,0,255,0
613.0,0,4496,0,1004,910,10,0,1,0,255,0
613.1,60442,4499,0,790,744,3,0,0,0,255,0
613.2,0,0,0,0,0,0,0,0,0,255,0
613.3,0,0,0,0,0,0,0,0,0,255,0
614.0,0,5121,0,800,1100,11,0,1,0,255,0
614.1,60442,5122,0,1133,1151,2,0,0,0,255,0
614.2,60442,5123,0,1029,1049,2,0,0,0,255,0
614.3,60442,5124,0,1029,903,2,0,0,0,255,0
615.0,0,5013,0,867,1059,10,0,1,0,255,0
615.1,0,0,0,0,0,0,0,0,0,255,0
615.2,0,0,0,0,0,0,0,0,0,255,0
616.0,0,5014,0,1037,937,10,0,1,0,255,0
616.1,60442,5018,0,967,877,2,0,0,0,255,0
616.2,60442,5019,0,969,1129,2,0,0,0,255,0
617.0,60442,5020,0,1021,1021,2,0,0,0,255,0
617.1,0,0,0,0,0,0,0,0,0,255,0
617.2,0,0,0,0,0,0,0,0,0,255,0
618.0,0,5015,0,1131,1091,10,0,1,0,255,0
618.1,60442,5021,0,1235,1027,2,0,0,0,255,0
618.2,60442,5022,0,1235,1191,2,0,0,0,255,0
618.3,60442,5023,0,957,1147,2,0,0,0,255,0
618.4,60442,5024,0,789,1021,2,0,0,0,255,0
618.5,60442,5025,0,789,839,2,0,0,0,255,0
619.0,60442,5016,0,946,1291,10,0,1,0,255,0
619.1,60442,5017,0,1170,1153,10,0,1,0,255,0
619.2,60442,5026,0,1164,800,2,0,0,0,255,0
620.0,60412,0,0,1025,1066,3,0,0,0,255,208
620.1,60436,4540,1248,813,1272,1,0,0,4,255,199
620.2,60441,4505,857,611,1052,1,0,0,1,3,200
620.3,60456,3706,693,1337,1152,4,0,0,1,63,0
620.4,60456,4506,858,1415,1192,3,0,0,1,11,201
620.5,60441,4508,860,1205,98,2,0,0,1,1,205
620.6,60441,4506,858,554,1132,1,0,0,1,9,0
620.7,60352,4507,859,342,873,1,0,0,1,7,202
620.8,60414,4602,0,1420,1183,4,0,0,0,255,190
620.9,60453,4535,216,1070,911,4,0,0,3,255,0
620.10,60430,0,4726,369,815,4,0,0,4,255,0
620.11,60430,0,4727,777,908,4,0,0,4,255,0
620.12,60430,0,4728,844,1255,4,0,0,4,255,0
620.13,60430,0,4729,1087,1141,4,0,0,4,255,0
620.14,60430,0,4730,935,498,4,0,0,4,255,0
620.15,60430,0,4731,1413,968,4,0,0,4,255,0
620.16,60430,0,4732,1243,298,4,0,0,4,255,0
620.17,60412,0,0,1054,1041,4,0,0,0,255,0
620.18,60412,0,0,1062,1032,4,0,0,0,255,0
