#,Text[0],Text[1],Text[2],Image,Type,IconType,TextType
2491,"마법진 문양과 소환되는 마물에는 아래와 같은 관계가 있습니다.
**작은 다이아몬드(파랑)**: 하급 마물 소환
**다이아몬드 3개(초록)**: 중급 마물 소환
**큰 다이아몬드(빨강)**: 상급 마물 소환

**아토모스** 문양이 걸리면 보물고에서 쫓겨납니다.",,,152713,1,0,0
2492,"문양에는 **미지의 효과**도 있지만, 어떤 효과일지는 모험가 여러분이 직접 확인하시기 바랍니다.

어떤 문양이 걸릴지는 여러분의 운에 달려 있습니다!
동료와 함께 숨겨진 보물을 손에 넣읍시다!!",,,152714,1,0,0
2493,"**마네킹**은 장비를 장착시켜 판매할 수 있는 가구입니다.
장착시킨 장비 중 판매할 수 있는 아이템은 판매 설정이 가능하고, 판매할 수 없는 아이템은 전시만 할 수 있습니다.
마네킹을 설치할 때에 담당 집사를 지정해야 하며, 마네킹을 통해 장비를 판매한 금액은 담당 집사가 관리하게 됩니다.
마네킹을 통해 상품을 판매하거나 구입하면 세금 및 수수료가 부과되지 않습니다.",,,152721,1,0,0
2494,"마네킹에게 장착시킨 장비는 세트로 판매할 수 있습니다.

세트 판매 물품은 마네킹에서만 구입할 수 있으며, 장터 게시판에서는 구입할 수 없습니다.

장터 게시판 검색 결과에서 세트 판매 아이템 표시 여부를 설정할 수 있으며, 세트로 판매되는 아이템은 세부 메뉴에서 판매자에게 귓속말을 보낼 수 있습니다.",,,152722,1,0,0
2495,"장비 판매자는 단품으로도 판매할 수 있으며, 이 경우에 장터 게시판에서 구입할 수 있습니다.

'마네킹 판매 아이템'과 '세트 판매 아이템'은 아이콘으로 구별할 수 있습니다.

마네킹으로 장비를 멋지게 홍보해 보세요!",,,152723,1,0,0
2496,"**로고스 융합기**를 사용할 수 있게 되었습니다!

'로고스 샤드'라고 불리는 아이템을 로고스 융합기에 넣어서 기억을 추출하면, '로고스 기술'을 얻을 수 있습니다.",,,152731,1,0,0
2497,"로고스 기술은 마정반의 로고스 기술 칸에 3개까지 보관됩니다.

로고스 기술을 발동하면 추출한 기억을 계승하게 되고, 발동한 로고스 기술이 임무용 기술로 설정됩니다.",,,152732,1,0,0
2498,"로고스 융합기에 투입한 샤드의 종류와 양에 따라 추출되는 로고스 기술이 달라질 수 있습니다.

여러 가지 조합을 시도해 보세요!",,,152733,1,0,0
2499,"로고스 융합기가 개량되었습니다!

개량된 로고스 융합기는 '별빛 극성'과 '그림자 극성' 두 종류의 샤드를 서로 융합할 수 있습니다.

하나의 극성 칸에는 해당 극성의 로고스 샤드를 3개까지 넣을 수 있으며, 두 극성을 합쳐서 로고스 샤드를 총 4개 이상 투입하면 성공률이 낮아집니다.",,,152741,1,0,0
2500,"샤드 4개 이상의 융합에 성공할 경우, 로고스 기술을 한 번에 2개 추출하여 사용할 수 있습니다.
실패 위험성을 염두에 두면서 탐험에 활용합시다.",,,152742,1,0,0
2501,"파티원과 함께 탈 수 있는 다인승 탈것을 손에 넣었습니다!

다인승 탈것을 불러낸 다음 파티원이 당신을 대상으로 선택하고 세부 메뉴에서 **같이 타기**를 실행하면 같이 탈 수 있습니다.

동료와 함께 모험을 떠나 보세요!",,,152751,1,0,0
2502,"청마도사는 레벨 업만으로는 기술을 배울 수 없습니다.

대신에 마물이 사용하는 일부 기술을 직접 본 후 쓰러뜨리면 일정 확률로 기술을 배울 수 있습니다.

이 과정을 **체득**이라고 합니다.",,,152771,1,0,0
2503,"체득에 성공한 기술은 **청마법**으로서 **청마도서**에 등록됩니다.

청마법을 사용하려면 청마도서를 열어 단축바를 설정하세요.

청마도서는 주 메뉴의 **내 캐릭터**에 있는 **청마도서**를 선택하면 열 수 있습니다.",,,152772,1,0,0
2504,"한번에 설정할 수 있는 청마법은 최대 24종류입니다.

추가하고 싶은 청마법을 선택하여 **활성 기술**로 등록하세요.

활성화된 청마법을 단축바에 올리면 해당 청마법을 사용할 수 있습니다.",,,152773,1,0,0
2505,"청마도서에서는 체득한 청마법의 공격 유형과 속성 등 설명을 확인할 수 있습니다.

임무 찾기 설정에서 **레벨 조율** 또는 **아이템 레벨 조율**을 한 상태로 임무에 참가하면 체득 성공 확률이 대폭 상승합니다.
새로운 청마법을 체득할 때 활용해 보세요.",,,152774,1,0,0
2506,"파이널판타지14에는 여러분이 거주하는 **고향 서버** 외에 다른 서버가 여럿 있습니다.

특정 도시의 에테라이트를 통해 다른 서버를 방문할 수 있습니다.

서버를 초월하여 친구와 함께 모험하거나, 다른 서버를 둘러보고 싶을 때 이용해 보세요!",,,152761,1,0,0
2507,"방문할 때와 마찬가지로, 특정 도시 에테라이트를 통해서 고향 서버로 돌아올 수 있습니다.

다른 서버에 있을 때에는 일부 기능이 제한됩니다.

자세한 내용은 서버 텔레포가 가능한 에테라이트에 접촉하여 확인하세요.",,,152762,1,0,0
2508,"청마도사가 사용하는 무기인 **청마기**는 일반적인 장비와는 달리 능력치가 부여되어 있지 않습니다.

대신 방어구와 장신구로 **지능**을 높이면, 마법 공격으로 주는 피해량이 다른 직업보다도 크게 증가합니다.

레벨에 맞는 방어구와 장신구를 장착해 보세요.",,,152775,1,0,0
2509,"체득한 기술은 **청마법**으로서 **청마도서**에 등록됩니다.

청마법을 사용하려면, 청마도서를 통해 단축바를 설정하세요.

청마도서는 주 메뉴의 **내 캐릭터**에서 **청마도서**를 선택하면 열 수 있습니다.",,,152776,1,0,0
2510,"특정 지역의 돌발 임무를 완료하면 **두 빛깔 보석**을 얻을 수 있습니다.

이 보석은 **광역 무역상**이라고 불리는 사람들 사이에서 화폐로 이용됩니다.",,,152781,1,0,0
2511,"각 지역에 있는 **광역 무역상**은 두 빛깔 보석과 여러 가지 아이템을 교환해줍니다.

또한, 광역 무역상이 있는 지역의 돌발 임무를 최고 평가로 달성하면 **돌발 임무 달성도**가 상승하며 상품 목록이 늘어납니다.",,,152782,1,0,0
2512,"돌발 임무 달성도는 주 메뉴의 '돌발 임무 달성도'에서 확인할 수 있습니다.

광역 무역상에게서만 입수할 수 있는 희귀한 아이템도 있으므로, 돌발 임무를 발견하면 적극적으로 참가해 보세요.",,,152783,1,0,0
2513,"현재의 돌발 임무 달성도는
주 메뉴의 '돌발 임무 달성도'에서
확인할 수 있습니다.

광역 무역상에게서만 입수할 수 있는
희귀한 아이템도 있기 때문에
돌발 임무를 발견하면
적극적으로 참가합시다!",,,152784,1,0,0
2520,"**고난도 제작법**이란,일반 제작법과는 다른 특수한 제작법입니다.

고난도 제작법으로 제작하는 동안에는
'고품질', '최고품질' 등과는 다른
여러 상태로 변화할 때가 있습니다.

상태 변화를 잘 살피며 적절한 기술을 실행해보세요!",,,152821,1,0,0
2521,"고난도 제작법으로 제작하는 동안 변화하는
상태의 종류는 제작법마다 다릅니다.

제작수첩 제작법의 세부 메뉴에서
**제작 시 발생하는 상태 확인**을
선택하면, 변화할 가능성이 있는 상태를
확인할 수 있습니다.",,,152822,1,0,0
2530,"**인내**를 배웠습니다!

어부 기술인 인내를 사용하면
대어가 잘 낚이게 됩니다.

단, 인내 효과 중에는
**낚아채기** 성공률이 대폭 하락합니다.",,,152831,1,0,0
2531,"낚아채기 성공률이 낮아진 상태에서는
**섬세한 낚아채기**와
**강력한 낚아채기**가 효과적입니다.

입질의 세기로 구별하여 사용하면
낮아진 낚아채기 성공률을 만회할 수 있습니다.

두 종류의 특수한 낚아채기를 사용하여
대어를 낚아 보세요!",,,152832,1,0,0
2540,"패션 소품을 사용할 수 있게 되었습니다!

아이템을 사용하면 **내 캐릭터**의 **패션 소품**에 기술이 추가되며, 단축바에 등록하여 사용할 수 있습니다.",,,152841,1,0,0
2541,"꺼낸 패션 소품을 집어넣으려면 기술을 다시 사용하거나, 보조 단축바에서 **소품 넣기**를 실행하세요.

**※ 패션 소품 기술은 몇 번이고 다시 사용할 수 있습니다.**",,,152842,1,0,0
2550,"**제작 연습**을 할 수 있게 되었습니다.

제작 연습 시에는 재료를 소비하지 않고 시험적으로 제작을 해볼 수 있습니다.

고난도 제작법에 도전하기 전에 미리 연습해 보세요.",,,152861,1,0,0
2551,"**제작수첩**에서 **제작 연습** 버튼을 누르면 연습을 시작할 수 있습니다.

조작 방법은 일반 제작과 같지만, 제작 연습에서는 제작에 성공해도 아이템이나 경험치를 얻을 수 없습니다.",,,152862,1,0,0
2552,"**소장품 채집**을 시작합니다!

소장품 채집은 일반 아이템 채집과는 달리, **소장 가치**를 올리고 나서 채집하는 특수한 채집입니다.

자세한 내용은 소장품 채집 창 왼쪽 아래에 있는 '?'를 눌러 확인하세요.",,,152851,1,0,0
2553,"채집할 때 **획득 수 보너스**가 발생하면 아이템을 1개 더 채집할 수 있습니다.

획득 수 보너스는 **기술력** 능력치를 높이면 발생 확률이 올라갑니다.

장비를 갖추고 기술력을 높여 더 많은 아이템을 획득해 보세요.",,,152871,1,0,0
2554,"채집 아이템 중에는 **기술력**이 부족하면 획득할 수 없는 것도 있습니다.

채집에 요구되는 기술력은 채집수첩에 기재되어 있습니다.

장비를 갖추고 기술력을 높인 다음 채집 장소로 향하세요.",,,152881,1,0,0
2555,"작살질은 좌우로 헤엄치는 물고기를 작살로 맞혀 잡는 어부 전용 미니 게임입니다.

작살질 중에 나오는 물고기는 **명중 범위**를 가지며, 작살로 명중 범위를 맞히면 물고기를 잡을 수 있습니다.

**획득력**을 올리면 명중 범위가 넓어져 작살을 맞히기 쉬워집니다.",,,152891,1,0,0
2556,"작살질 중에는 **경계도**로 물고기의 경계심을 확인할 수 있습니다.

경계도는 시간이 흐름에 따라 올라가며, 작살을 던질 때도 올라갑니다.
경계도가 최대가 되면 물고기가 모습을 감추고 작살질이 종료됩니다.",,,152892,1,0,0
2557,"실패하지 않고 연속으로 물고기를 잡으면 **연속 포획** 수가 증가하며, 연속 포획 수가 높을수록 경계도는 더디게 올라갑니다.

물고기의 경계심이 강해져서 모습을 감추기 전에, 연속 포획을 성공시켜 최대한 많이 잡아보세요!",,,152893,1,0,0
2558,"작살질로 특정 물고기를 일정 이상 잡으면 **작살꾼의 직감** 효과가 발동할 때가 있습니다.

작살꾼의 직감 효과 중에는 숨어 있던 물고기가 나타나므로, 평소에 잡을 수 없는 물고기를 노릴 수 있습니다.",,,152901,1,0,0
2559,"하지만 드물게 모습을 드러낸 물고기도, 시간이 흐르면 경계도가 올라가 다시 숨어 버립니다.

희귀한 물고기가 나타나면 적극적으로 작살을 던져 보세요.",,,152902,1,0,0
2560,,,,0,0,0,0
2561,,,,0,0,0,0
2562,,,,0,0,0,0
2563,,,,0,0,0,0
2564,,,,0,0,0,0
2565,,,,0,0,0,0
2566,"제작법 중에는 작업량을 다 채우더라도 품질이 일정 수치 미만이면 제작에 실패하는 것도 있습니다.

완성에 필요한 품질은 제작수첩에 기재되어 있습니다.

**가공** 같은 기술을 사용하여 품질을 높이고, 아이템을 완성하세요!",,,152921,1,0,0
2567,"일부 소장품은 **무정형성**을 갖습니다.

무정형성이 있는 소장품은 소장 가치를 최대로 높여서 정제하면 귀중한 아이템이 나오기도 합니다.",,,152931,1,0,0
2568,"무정형성 소장품의 소장 가치를 최대로 올려 채집하면 **승화**하는 경우가 있습니다.

승화한 소장품을 정제하면 귀중한 아이템이 반드시 나옵니다.",,,152932,1,0,0
2569,"플레이어의 획득력이 높을수록 무정형성 소장품이 승화할 확률이 증가합니다.

획득력을 올려서 무정형성 소장품을 승화시키고, 귀중한 아이템을 획득해 보세요!",,,152933,1,0,0
2570,"**채집가 역할 기술**을 쓸 수 있게 되었습니다!

채집가 역할 기술은 채집 장소를 찾거나, 미니맵에 표시하기 위한 기술입니다.",,,152941,1,0,0
2571,"채집가 역할 기술을 사용하려면 채집가 직업의 레벨을 올리고 특정 퀘스트를 완료해야 합니다.

습득 후에는 모든 채집가 클래스로 사용할 수 있으며, 현재 직업이 아닌 채집가 클래스의 채집 장소도 발견할 수 있습니다.",,,152942,1,0,0
2572,"채집가 역할 기술을 사용하려면, 주 메뉴 **내 캐릭터**에서
**기술 목록**을 선택하세요.

기술 목록의 왼쪽에서 **채집가 역할 기술** 항목을 확인할 수 있습니다.

채집가 역할 기술을 단축바에 등록하고, 채집 장소를 쉽게 찾아 보세요!",,,152943,1,0,0
2573,"소환사의 소환수는
퀘스트 **모습을 바꾸는 에기**를
학자의 요정은
퀘스트 **모습을 바꾸는 요정**을 완료하면
외형을 바꿀 수 있게 됩니다.",,,152454,1,0,0
2574,"**얼굴 소품**을 사용할 수 있게 되었습니다.

방어구와는 별개로 멋내기용 안경 등을 착용할 수 있게 되었습니다.",,,152951,1,0,0
2575,"주 메뉴에 있는 '내 캐릭터'의 **얼굴 소품**에서 표시되는 목록에서 **모양**→**색깔** 순서로 선택해 주세요.
얼굴 소품을 사용하여 캐릭터를 더욱 개성 있게 꾸며봅시다!",,,152952,1,0,0
2576,"**주요 퀘스트 가이드**는 주요 퀘스트 진행도에 따라 플레이어가 다음에 해야 할 일을 표시해 주는 HUD(상시 표시 정보)입니다.

다음 주요 퀘스트뿐만 아니라 현재 직업으로 수락할 수 있는 퀘스트도 표시됩니다.",,,152961,1,0,0
2577,"**주요 퀘스트 가이드**를 누르면 다음에 가야 할 장소가 표시됩니다.

어디까지 진행했는지 까먹었을 때, 적극적으로 활용해 보세요!",,,152962,1,0,0
