#,Name,Description,Icon,ParamModifier,VFX,Log,Unknown0,MaxStacks,ClassJobCategory,StatusCategory,HitEffect,PartyListPriority,CanIncreaseRewards,ParamEffect,TargetType,Flags,Flag2,Unknown_70_1,Unknown2,LockMovement,Unknown3,LockActions,LockControl,Transfiguration,IsGaze,CanDispel,InflictedByActor,IsPermanent,NoLogVfx,Unknown5,CanStatusOff,IsFcBuff,Invisibility,Unknown6,Unknown_70_2,Unknown7
3314,연체 기생,연체류 생물이 기생한 상태. 지속시간이 끝나면 제어불능 상태가 된다.,215473,0,0,0,89,0,1,2,17,198,0,0,0,23,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3315,갑각 기생,갑각류 생물이 기생한 상태. 지속시간이 끝나면 제어불능 상태가 된다.,215474,0,0,0,89,0,1,2,17,198,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3316,제어불능,기생생물에게 신체의 자유를 빼앗긴 상태.,215475,0,85,0,89,0,1,2,17,200,0,0,0,0,0,0,0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3317,세포 침식,기생세포에 침식된 상태. 침식이 진행되면 연체 기생 상태가 된다.,219617,0,0,0,89,2,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3318,강제 행동,"기생생물에게 신체의 자유를 빼앗겨, 몸이 멋대로 움직이는 상태.",215476,0,518,0,89,0,1,2,17,200,0,4,0,0,0,0,0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3319,연체 공격 저항 감소,연체류 생물의 공격에 대한 저항이 감소한 상태.,215477,0,0,0,0,0,1,2,17,199,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3320,갑각 공격 저항 감소,갑각류 생물의 공격에 대한 저항이 감소한 상태.,215478,0,0,0,0,0,1,2,17,199,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3321,마활세포,활성화된 세포가 달라붙은 상태. 지속시간이 끝나면 폭발한다.,215770,0,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3322,연체 기생,연체류 생물이 기생한 상태. 지속시간이 끝나면 제어불능 상태가 된다.,215473,0,0,0,89,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3323,어둠속성 저항 감소[강],어둠속성 저항이 크게 떨어진 상태.,215485,0,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3324,구속,행동이 불가능한 상태.,215545,0,0,0,0,0,1,2,17,100,0,0,0,0,0,0,0,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False
3325,마법 구상,발동할 마법을 품은 상태.,215486,0,0,0,0,0,1,1,16,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
3326,고르곤의 저주: 뱀독,고르곤의 저주에 걸린 상태. 지속시간이 끝나면 주위에 독 공격을 한다.,215487,0,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3327,고르곤의 저주: 맹독,고르곤의 저주에 걸린 상태. 지속시간이 끝나면 주위에 독 공격을 한다.,215488,0,0,0,0,0,1,2,17,198,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3328,수마의 저주: 큰물,카냐초의 저주에 걸린 상태. 지속시간이 끝나면 저주가 발동한다.,215120,0,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3329,수마의 저주: 작은물,카냐초의 저주에 걸린 상태. 지속시간이 끝나면 저주가 발동한다.,215121,0,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3330,미완 개념: α,자신과는 다른 생명체의 이데아가 부여된 상태. 지속시간이 끝나면 폭발 반응을 일으켜 자신과 주변의 이데아에 영향을 준다.,215489,0,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3331,미완 개념: β,자신과는 다른 생명체의 이데아가 부여된 상태. 지속시간이 끝나면 폭발 반응을 일으켜 자신과 주변의 이데아에 영향을 준다.,215490,0,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3332,미완 개념: γ,자신과는 다른 생명체의 이데아가 부여된 상태. 지속시간이 끝나면 폭발 반응을 일으켜 자신과 주변의 이데아에 영향을 준다.,215491,0,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3333,완성 개념: α,자신과는 다른 생명체의 이데아가 몸에 깃든 상태. 다른 사람의 완성 개념과 가까워지면 서로 영향을 준다.,215492,0,514,0,0,0,1,1,16,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3334,완성 개념: β,자신과는 다른 생명체의 이데아가 몸에 깃든 상태. 다른 사람의 완성 개념과 가까워지면 서로 영향을 준다.,215493,0,515,0,0,0,1,1,16,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3335,완성 개념: γ,자신과는 다른 생명체의 이데아가 몸에 깃든 상태. 다른 사람의 완성 개념과 가까워지면 서로 영향을 준다.,215494,0,516,0,0,0,1,1,16,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3336,개념 거절,지속시간이 끝날 때까지 다른 사람의 완성 개념에 영향받지 않는 상태.,215495,0,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3337,개념 생성: 비행 생물,비행 생물 개념을 생성한 상태. 지속시간이 끝날 때까지 특정 바람속성 마법에 저항이 생긴다.,215496,0,507,0,0,0,1,1,16,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3338,개념 생성: 수생 생물,수생 생물 개념을 생성한 상태. 지속시간이 끝날 때까지 특정 물속성 마법에 저항이 생긴다.,215497,0,508,0,0,0,1,1,16,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3339,개념 생성: 번개 짐승,번개 짐승 개념을 생성한 상태. 지속시간이 끝날 때까지 특정 번개속성 마법에 저항이 생긴다.,215498,0,503,0,0,0,1,1,16,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3340,개념 생성: 불 정령,불 정령 개념을 생성한 상태. 지속시간이 끝날 때까지 HP가 서서히 줄어든다.,215499,10,509,0,0,0,1,2,17,200,0,0,0,0,0,0,6,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3341,개념 생성: 독성 생물,독성 생물 개념을 생성한 상태. 지속시간이 끝날 때까지 HP가 서서히 줄어든다.,215500,10,504,0,0,0,1,2,17,200,0,0,0,0,0,0,6,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3342,개념 생성: 초목 생물,초목 생물 개념을 생성한 상태. 지속시간이 끝날 때까지 HP가 서서히 줄어든다.,215101,10,505,0,0,0,1,2,17,200,0,0,0,0,0,0,6,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3343,개념 조각: 불사조,불사조 개념 조각이 몸에 깃든 상태. 4개 모으면 불사조 개념이 생성된다.,215102,0,517,0,0,0,1,1,16,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3344,개념 생성: 불사조,불사조 개념을 생성한 상태.,215103,0,510,0,0,0,1,1,16,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3345,단상식 반발 개념,자신의 이데아가 변이하려는 상태. 지속시간이 끝나면 주위의 영향을 받아 반발 반응을 일으킨다.,215104,0,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3346,복상식 반발 개념,자신의 이데아가 변이하려는 상태. 지속시간이 끝나면 주위의 영향을 받아 반발 반응을 일으킨다.,215105,0,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3347,중상식 반발 개념,자신의 이데아가 변이하려는 상태. 지속시간이 끝나면 주위의 영향을 받아 반발 반응을 일으킨다.,215106,0,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3348,표적,공격 대상이 된 상태. 지속시간이 끝나면 속박 상태가 된다.,215026,0,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3349,마법 역행,자신이 강제로 시전하게 된 마법의 발동 순서가 반대로 된 상태.,215107,0,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False
3350,유체이탈,육체와 혼이 분리된 상태.,215108,0,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
3351,고르곤의 저주: 눈,고르곤의 저주에 걸린 상태. 지속시간이 끝나면 전방에 석화 공격을 한다.,215587,0,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3352,고르곤의 저주: 빛,고르곤의 저주에 걸린 상태. 지속시간이 끝나면 주위에 석화의 빛을 내뿜는다.,215588,0,0,0,0,0,1,2,17,199,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3353,,,0,0,0,0,0,0,1,2,17,200,0,20,3,0,0,0,0,True,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False
3354,,,0,0,0,0,0,0,1,2,17,200,0,20,3,0,0,0,0,True,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False
3355,,,0,10,0,0,0,0,1,1,0,0,0,29,0,0,0,0,0,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False
3356,,,0,20,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False
3357,,,0,0,0,0,0,0,1,1,0,0,0,31,0,0,0,0,0,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False
3358,적개심 상승,자신을 향한 적의 적개심이 상승하는 상태.,216722,500,0,0,0,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3359,지속 피해,무속성 피해로 HP가 서서히 줄어드는 상태.,216723,10,0,0,0,0,1,2,17,10,0,0,0,0,0,0,5,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
3360,받는 피해량 감소,받는 피해량이 감소하는 상태.,216724,-10,0,0,0,0,1,1,16,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3361,받는 피해량 증가,받는 피해량이 증가하는 상태.,215020,10,0,0,40,0,1,2,17,100,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3362,제어불능,기생생물에게 신체의 자유를 빼앗긴 상태.,215475,0,85,0,0,0,1,2,17,200,0,0,0,0,0,0,0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3363,유혹,유혹에 마음을 빼앗겨 몸이 멋대로 움직이는 상태.,215552,0,17,0,0,0,1,2,17,100,0,11,0,0,0,0,0,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
3364,죽음의 선고,지속시간이 끝나면 전투불능이 되는 상태.,215503,0,0,0,0,0,1,2,9,200,0,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3365,전체론[보호막],받는 피해량이 일부 감소하는 상태.,212972,100,0,0,0,0,181,1,16,30,0,0,0,12,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3366,받는 피해량 증가,받는 피해량이 증가하는 상태.,215020,50,0,0,0,0,1,2,17,50,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
3367,서서히 HP 회복,지속적으로 HP가 회복되는 상태.,215532,10,0,0,0,0,1,1,16,5,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3368,독기 순응,"주는 피해량이 현저히 증가하고, 받는 피해량이 현저히 감소하는 상태.",215574,100,536,0,0,0,1,1,16,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
3369,,,0,0,511,0,0,0,1,1,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
3370,,,0,0,512,0,0,0,1,1,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
3371,,,0,0,513,0,0,0,1,1,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
3372,땅속성 저항 감소[강],땅속성 저항이 크게 떨어진 상태.,215722,-12,0,0,0,0,1,2,17,200,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3373,,,0,0,0,0,0,0,1,1,0,0,0,34,0,0,0,0,0,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False
3374,,,0,0,0,0,0,0,1,1,0,0,0,34,0,0,0,0,0,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False
3375,,,0,0,0,0,0,0,1,1,0,0,0,34,0,0,0,0,0,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False
3376,,,0,0,0,0,0,0,1,1,0,0,0,34,0,0,0,0,0,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False
3377,,,0,0,0,0,0,0,1,1,0,0,0,34,0,0,0,0,0,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False
3378,,,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False
3379,,,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False
3380,부활 제한,일부 부활 효과를 받지 못하는 상태.,215959,0,0,0,0,0,1,2,17,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
3381,천상의 화염 3,**하이 파이라**를 실행할 수 있는 상태.,210465,0,978,0,42,0,26,1,16,0,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3382,저승의 냉기 3,**하이 블리자라**를 실행할 수 있는 상태.,210468,0,981,0,42,0,26,1,16,0,2,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
