#,Singular,Plural,Name,Adjective,PossessivePronoun,StartsWithVowel,Unknown0,Pronoun,Article,Unknown1,Quest,Icon,Action,StackSize,Category,CastTime,CastTimeline,Timeline
2003011,식전주 주문서,,,0,0,0,1,0,0,False,69402,25918,0,1,1,0,0,0
2003012,끝이 뾰족한 정,,,0,0,0,1,0,0,False,69403,23103,0,1,1,0,0,0
2003013,작은 펜치,,,0,0,0,1,0,0,False,69403,35251,0,1,1,0,0,0
2003014,작은 가죽주머니,,,0,0,0,1,0,0,False,69403,26001,0,1,1,0,0,0
2003015,수리된 시계,,,0,0,0,1,0,0,False,69403,21002,0,1,1,0,0,0
2003016,오르슈팡이 쓴 편지,,,0,0,0,1,0,0,False,69404,25918,0,1,1,0,0,0
2003017,프란셀이 쓴 편지,,,0,0,0,1,0,0,False,69404,25918,0,1,1,0,0,0
2003018,얼음 정령의 핵,,,0,0,0,1,0,0,False,69405,21266,0,3,1,0,0,0
2003019,적심석,,,0,0,0,1,0,0,False,69406,21253,1,1,1,3,0,0
2003020,편속성 크리스탈,,,0,0,0,1,0,0,False,69406,20649,0,1,1,0,0,0
2003021,손상된 제국군 제복,,,0,0,0,1,0,0,False,69407,42345,0,3,1,0,0,0
2003022,손상된 제국군 투구,,,0,0,0,1,0,0,False,69407,40128,0,3,1,0,0,0
2003023,수선된 제국군 제복,,,0,0,0,1,0,0,False,69407,42345,0,3,1,0,0,0
2003024,수선된 제국군 투구,,,0,0,0,1,0,0,False,69407,40128,0,3,1,0,0,0
2003025,벼룩모기의 알주머니,,,0,0,0,1,0,0,False,69390,22623,0,3,1,0,0,0
2003026,아놀도마뱀 알,,,0,0,0,1,0,0,False,69391,25251,0,1,1,0,0,0
2003027,드워프 폭탄주,,,0,0,0,1,0,0,False,69436,26547,0,3,1,0,0,0
2003028,로라시아의 소개장,,,0,0,0,1,0,0,False,69434,25918,0,1,1,0,0,0
2003029,전통 깃발,,,0,0,0,1,0,0,False,69488,21615,0,3,1,0,0,0
2003030,특제 폭약,,,0,0,0,1,0,0,False,69448,26015,1276,1,1,3,0,3
2003031,타향의 토속주,,,0,0,0,1,0,0,False,69462,26547,0,1,1,0,0,0
2003032,에테르 관측 장치,,,0,0,0,1,0,0,False,69486,26108,0,2,1,0,0,0
2003033,헤매다 정지한 자동인형,,,0,0,0,1,0,0,False,69452,59751,0,2,1,0,0,0
2003034,돈이 든 주머니,,,0,0,0,1,0,0,False,69462,25919,0,1,1,0,0,0
2003035,종 문양 편지,,,0,0,0,1,0,0,False,69496,26182,0,1,1,0,0,0
2003036,구름바다넝쿨이 든 자루,,,0,0,0,1,0,0,False,69497,25979,1,1,1,3,0,0
2003037,그렘린 퇴치약,,,0,0,0,1,0,0,False,69441,25979,0,2,1,0,0,0
2003038,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2003039,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2003040,에테르 관측 장치,,,0,0,0,1,0,0,False,69482,26108,0,1,1,0,0,0
2003041,에테르 관측 장치,,,0,0,0,1,0,0,False,69483,26108,0,1,1,0,0,0
2003042,홍보 전단지,,,0,0,0,1,0,0,False,69509,26188,0,3,1,0,0,0
2003043,신병기 부재,,,0,0,0,1,0,0,False,0,26270,0,99,1,0,0,0
2003044,홍보 전단지,,,0,0,0,1,0,0,False,69510,26188,0,1,1,0,0,0
2003045,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2003046,제국군 보급 물자,,,0,0,0,1,0,0,False,0,26108,0,99,1,0,0,0
2003047,청가면 장비 세트,,,0,0,0,1,0,0,False,69527,25919,0,1,1,0,0,0
2003048,향기로운 꽃,,,0,0,0,1,0,0,False,69532,25556,0,1,1,0,0,0
2003049,빛나는 소울 사이펀,,,0,0,0,1,0,0,False,69522,26610,0,1,1,0,0,0
2003050,작은 불씨,,,0,0,0,1,0,0,False,69541,25911,1,3,1,1,0,0
2003051,부드러운 털실,,,0,0,0,1,0,0,False,69539,21656,0,1,1,0,0,0
2003052,강신떡 자루,,,0,0,0,1,0,0,False,69560,22640,0,1,1,0,0,0
2003053,엉뚱한 장식품,,,0,0,0,1,0,0,False,69553,25919,0,3,1,0,0,0
2003054,영구빙정,,,0,0,0,1,0,0,False,69556,20015,1,3,1,3,0,0
2003055,별빛축제 화환,,,0,0,0,1,0,0,False,69557,26108,0,1,1,0,0,0
2003056,고압 번개 샤드,,,0,0,0,1,0,0,False,69544,20017,0,1,1,0,0,0
2003057,갈론드 아이언웍스 거래 증서,,,0,0,0,1,0,0,False,69545,26179,0,1,1,0,0,0
2003058,작은 주머니,,,0,0,0,1,0,0,False,69542,25919,0,1,1,0,0,0
2003059,니메이아 백합,,,0,0,0,1,0,0,False,69542,22627,0,2,1,0,0,0
2003060,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2003061,추억의 회중시계,,,0,0,0,1,0,0,False,69572,26108,0,1,1,0,0,0
2003062,기계생명체 잔해,,,0,0,0,1,0,0,False,69586,52546,0,2,1,0,0,0
2003063,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2003064,미지의 언어로 된 서적,,,0,0,0,1,0,0,False,69587,26159,0,1,1,0,0,0
2003065,미지의 기계 부품,,,0,0,0,1,0,0,False,69587,52546,0,1,1,0,0,0
2003066,고대 보즈야 철기,,,0,0,0,1,0,0,False,69564,26108,0,1,1,0,0,0
2003067,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2003068,무거운 화물 상자,,,0,0,0,1,0,0,False,69587,52546,0,1,1,0,0,0
2003069,수사 기록장,,,0,0,0,1,0,0,False,69590,26168,3140,1,1,0,0,0
2003070,연구용 소울 사이펀,,,0,0,0,1,0,0,False,69596,26610,0,1,1,0,0,0
2003071,커다란 자루,,,0,0,0,1,0,0,False,69588,25919,1,1,1,1,0,0
2003072,자동인형이 든 자루,,,0,0,0,1,0,0,False,69588,25919,0,1,1,0,0,0
2003073,갓 낳은 달걀,,,0,0,0,1,0,0,False,0,25251,0,99,1,0,0,0
2003074,수사 기록장,,,0,0,0,1,0,0,False,69592,26168,3140,1,1,0,0,0
2003075,특2등급 보물지도,,,0,0,0,1,0,0,False,0,26151,1,1,2,0,0,0
2003076,특2등급 전송 마법문양 지도,,,0,0,0,1,0,0,False,0,26151,1,1,2,0,0,0
2003077,요마 유인용 양초,,,0,0,0,1,0,0,False,69611,26102,1,3,1,3,0,0
2003078,피투성이 반지,,,0,0,0,1,0,0,False,69611,54434,0,1,1,0,0,0
2003079,니메이아 백합 포푸리,,,0,0,0,1,0,0,False,69627,26110,0,1,1,0,0,0
2003080,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2003081,야크 털,,,0,0,0,1,0,0,False,0,21655,0,3,1,0,0,0
2003082,당첨 봉제인형,,,0,0,0,1,0,0,False,0,53359,0,1,1,0,0,0
2003083,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2003084,군용 청린수 연료통,,,0,0,0,1,0,0,False,0,25946,0,99,1,0,0,0
2003085,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2003086,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2003087,신형 마도 부품,,,0,0,0,1,0,0,False,0,21015,0,99,1,0,0,0
2003088,고대 보즈야 전투복,,,0,0,0,1,0,0,False,69631,25919,0,1,1,0,0,0
2003089,고대 보즈야 가죽갑옷,,,0,0,0,1,0,0,False,69631,26110,0,1,1,0,0,0
2003090,조합 마물 수배서: 초급,,,0,0,0,1,0,0,False,0,26615,1,1,4,0,0,0
2003091,조합 마물 수배서: 중급,,,0,0,0,1,0,0,False,0,26616,1,1,4,0,0,0
2003092,조합 마물 수배서: 상급,,,0,0,0,1,0,0,False,0,26617,1,1,4,0,0,0
2003093,조합 정예 마물 수배서,,,0,0,0,1,0,0,False,0,26618,1,1,4,0,0,0
2003094,화제: 뱅드로가 발견된 장소,,,0,0,0,1,0,0,False,69665,26572,0,1,1,0,0,0
2003095,화제: 저공 비행하는 비공정,,,0,0,0,1,0,0,False,69665,26572,0,1,1,0,0,0
2003096,화제: 뱅드로를 발견했을 때의 상태,,,0,0,0,1,0,0,False,69665,26572,0,1,1,0,0,0
2003097,현인빵,,,0,0,0,1,0,0,False,69689,24037,0,1,1,0,0,0
2003098,탄킨의 편지,,,0,0,0,1,0,0,False,69695,26171,0,1,1,0,0,0
2003099,사슬병 특효약,,,0,0,0,1,0,0,False,69638,27607,0,1,1,0,0,0
2003100,장로나무 가지,,,0,0,0,1,0,0,False,69643,22416,0,1,1,0,0,0
2003101,천문대 역사,,,0,0,0,1,0,0,False,69675,26166,0,1,1,0,0,0
2003102,망원경 대백과,,,0,0,0,1,0,0,False,69675,26163,0,1,1,0,0,0
2003103,성견경 첫걸음,,,0,0,0,1,0,0,False,69675,26161,0,1,1,0,0,0
2003104,개봉한 편지,,,0,0,0,1,0,0,False,69645,26176,0,1,1,0,0,0
2003105,빛바랜 반지,,,0,0,0,1,0,0,False,69645,54403,0,1,1,0,0,0
2003106,위령제 안내장,,,0,0,0,1,0,0,False,69647,25918,0,2,1,0,0,0
2003107,울다하산 연금약,,,0,0,0,1,0,0,False,69721,20665,0,1,1,0,0,0
2003108,튼튼한 포대,,,0,0,0,1,0,0,False,69727,26110,1843,1,1,3,0,0
2003109,도망친 코브란이 든 포대,,,0,0,0,1,0,0,False,69727,26110,0,1,1,0,0,0
2003110,이슈가르드 점성론,,,0,0,0,1,0,0,False,69718,26161,0,1,1,0,0,0
2003111,구름바다 기행,,,0,0,0,1,0,0,False,69718,26163,0,1,1,0,0,0
2003112,초해기행,,,0,0,0,1,0,0,False,69718,26158,0,1,1,0,0,0
2003113,카벙클 봉제인형,,,0,0,0,1,0,0,False,69719,59545,0,1,1,0,0,0
2003114,수제 폭탄,,,0,0,0,1,0,0,False,69746,26015,1,1,1,3,0,0
2003115,그을음투성이 봉투,,,0,0,0,1,0,0,False,69747,26174,0,1,1,0,0,0
2003116,고풍스러운 초,,,0,0,0,1,0,0,False,69747,26102,0,1,1,0,0,0
2003117,당찬 마법인형,,,0,0,0,1,0,0,False,69748,59520,0,1,1,0,0,0
2003118,썩은 나무,,,0,0,0,1,0,0,False,69724,22408,0,2,1,0,0,0
2003119,가축 고기,,,0,0,0,1,0,0,False,69726,25155,1,3,1,3,0,0
2003120,먹감나무색 진흙,,,0,0,0,1,0,0,False,69730,25919,0,3,1,0,0,0
2003121,견본품 316번 그림,,,0,0,0,1,0,0,False,69731,25999,3140,1,1,0,0,0
2003122,견본품 316번,,,0,0,0,1,0,0,False,69731,25919,0,1,1,0,0,0
2003123,과일이 든 자루,,,0,0,0,1,0,0,False,69729,25919,0,1,1,0,0,0
2003124,황금 치즈,,,0,0,0,1,0,0,False,69729,24458,0,1,1,0,0,0
2003125,실험 작물 모종,,,0,0,0,1,0,0,False,69728,25979,0,3,1,0,0,0
2003126,화제: 갑작스러운 대정리,,,0,0,0,1,0,0,False,69897,26572,0,1,1,0,0,0
2003127,화제: 대량의 반입품과 반출품,,,0,0,0,1,0,0,False,69897,26572,0,1,1,0,0,0
2003128,화제: 과로하는 조달꾼,,,0,0,0,1,0,0,False,69897,26572,0,1,1,0,0,0
2003129,커다란 포대,,,0,0,0,1,0,0,False,69898,25919,1,1,1,3,0,0
2003130,통통쥐가 든 포대,,,0,0,0,1,0,0,False,69898,25919,0,1,1,0,0,0
2003131,제지용 목재,,,0,0,0,1,0,0,False,0,22401,1,99,1,0,0,0
2003132,질 좋은 제지용 목재,,,0,0,0,1,0,0,False,0,22409,1,99,1,0,0,0
2003133,연구용 물냉이,,,0,0,0,1,0,0,False,0,25206,1,99,1,0,0,0
2003134,생태 조사용 나뭇가지,,,0,0,0,1,0,0,False,0,22417,1,99,1,0,0,0
2003135,생태 조사용 벌레 붙은 나뭇가지,,,0,0,0,1,0,0,False,0,22416,1,99,1,0,0,0
2003136,사베네어 섬 목초,,,0,0,0,1,0,0,False,0,25035,1,99,1,0,0,0
2003137,질 좋은 사베네어 섬 목초,,,0,0,0,1,0,0,False,0,25211,1,99,1,0,0,0
2003138,자극적인 향신료,,,0,0,0,1,0,0,False,0,25013,1,99,1,0,0,0
2003139,연료용 야자나무 수액,,,0,0,0,1,0,0,False,0,22642,1,99,1,0,0,0
2003140,연구용 비트,,,0,0,0,1,0,0,False,0,25223,1,99,1,0,0,0
2003141,질 좋은 연구용 비트,,,0,0,0,1,0,0,False,0,25231,1,99,1,0,0,0
2003142,접붙이기용 가지,,,0,0,0,1,0,0,False,0,22417,1,99,1,0,0,0
2003143,불타버린 가로수,,,0,0,0,1,0,0,False,0,22418,1,99,1,0,0,0
2003144,재생을 시작한 가로수,,,0,0,0,1,0,0,False,0,25004,1,99,1,0,0,0
2003145,차이에 넣을 계피,,,0,0,0,1,0,0,False,0,25019,1,99,1,0,0,0
2003146,근동의 거대 초본식물,,,0,0,0,1,0,0,False,0,25026,1,99,1,0,0,0
2003147,시험 시식용 사고야자,,,0,0,0,1,0,0,False,0,22652,1,99,1,0,0,0
2003148,질 좋은 시험 시식용 사고야자,,,0,0,0,1,0,0,False,0,22674,1,99,1,0,0,0
2003149,라비린토스 섬유 식물,,,0,0,0,1,0,0,False,0,25009,1,99,1,0,0,0
2003150,질 좋은 라비린토스 섬유 식물,,,0,0,0,1,0,0,False,0,25016,1,99,1,0,0,0
2003151,전혼탑 연구용 원목,,,0,0,0,1,0,0,False,0,22406,1,99,1,0,0,0
2003152,황금색 수액,,,0,0,0,1,0,0,False,0,22642,1,99,1,0,0,0
2003153,질 좋은 황금색 수액,,,0,0,0,1,0,0,False,0,22643,1,99,1,0,0,0
2003154,관상용 돌,,,0,0,0,1,0,0,False,0,21454,1,99,1,0,0,0
2003155,아름다운 관상용 돌,,,0,0,0,1,0,0,False,0,21455,1,99,1,0,0,0
2003156,보수재용 규석,,,0,0,0,1,0,0,False,0,21251,1,99,1,0,0,0
2003157,암반 견본,,,0,0,0,1,0,0,False,0,21454,1,99,1,0,0,0
2003158,질 좋은 암반 견본,,,0,0,0,1,0,0,False,0,21252,1,99,1,0,0,0
2003159,사베네어 거인석,,,0,0,0,1,0,0,False,0,21226,1,99,1,0,0,0
2003160,질 좋은 사베네어 거인석,,,0,0,0,1,0,0,False,0,21225,1,99,1,0,0,0
2003161,토양 개량용 석회석,,,0,0,0,1,0,0,False,0,21232,1,99,1,0,0,0
2003162,관상용 거인석,,,0,0,0,1,0,0,False,0,21225,1,99,1,0,0,0
2003163,XLIX식 객차 외장,,,0,0,0,1,0,0,False,0,20969,1,99,1,0,0,0
2003164,질 좋은 XLIX식 객차 외장,,,0,0,0,1,0,0,False,0,20966,1,99,1,0,0,0
2003165,관상용 북주석,,,0,0,0,1,0,0,False,0,21232,1,99,1,0,0,0
2003166,군용 청린기관 부품,,,0,0,0,1,0,0,False,0,20910,1,99,1,0,0,0
2003167,군용 청린기관 신형 부품,,,0,0,0,1,0,0,False,0,20913,1,99,1,0,0,0
2003168,관상용 화산암,,,0,0,0,1,0,0,False,0,21455,1,99,1,0,0,0
2003169,고급 여과사,,,0,0,0,1,0,0,False,0,21006,1,99,1,0,0,0
2003170,토양 개량용 돌가루,,,0,0,0,1,0,0,False,0,21204,1,99,1,0,0,0
2003171,질 좋은 토양 개량용 돌가루,,,0,0,0,1,0,0,False,0,21219,1,99,1,0,0,0
2003172,관상용 지고의 돌,,,0,0,0,1,0,0,False,0,21205,1,99,1,0,0,0
2003173,관상용 궁극의 돌,,,0,0,0,1,0,0,False,0,21203,1,99,1,0,0,0
2003174,연마용 철운모,,,0,0,0,1,0,0,False,0,21226,1,99,1,0,0,0
2003175,최종 조사용 견본품,,,0,0,0,1,0,0,False,0,21453,1,99,1,0,0,0
2003176,질 좋은 최종 조사용 견본품,,,0,0,0,1,0,0,False,0,21455,1,99,1,0,0,0
2003177,이끼 낀 카차파 껍데기,,,0,0,0,1,0,0,False,69733,25919,0,2,1,0,0,0
2003178,슈투르무르그 가슴살,,,0,0,0,1,0,0,False,69734,25155,0,1,1,0,0,0
2003179,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2003180,특제 아므라 라씨,,,0,0,0,1,0,0,False,69904,24454,0,2,1,0,0,0
2003181,고주망태 디파,,,0,0,0,1,0,0,False,69908,59700,0,1,1,0,0,0
2003182,거인석이 든 포대,,,0,0,0,1,0,0,False,69911,25919,0,1,1,0,0,0
2003183,바다에 떨어진 상자,,,0,0,0,1,0,0,False,69741,52546,0,2,1,0,0,0
2003184,바다에 떨어진 자루,,,0,0,0,1,0,0,False,69741,26110,0,3,1,0,0,0
2003185,데미르 경화약,,,0,0,0,1,0,0,False,69744,20645,0,3,1,0,0,0
2003186,거인석 단도,,,0,0,0,1,0,0,False,69745,30362,1,1,1,3,0,0
2003187,거목 껍질,,,0,0,0,1,0,0,False,69745,22418,0,1,1,0,0,0
2003188,도둑맞은 금속판,,,0,0,0,1,0,0,False,69735,20963,0,1,1,0,0,0
2003189,돈주머니,,,0,0,0,1,0,0,False,69736,25919,0,1,1,0,0,0
2003190,휘석이 든 주머니,,,0,0,0,1,0,0,False,69736,25919,0,1,1,0,0,0
2003191,길 잃은 함사,,,0,0,0,1,0,0,False,69742,25919,0,1,1,0,0,0
2003192,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2003193,달콤한 향유,,,0,0,0,1,0,0,False,69738,27602,0,1,1,0,0,0
2003194,아므라 열매,,,0,0,0,1,0,0,False,69738,25325,0,1,1,0,0,0
2003195,수면약을 넣은 고기,,,0,0,0,1,0,0,False,69759,25919,1,3,1,3,0,0
2003196,메밀,,,0,0,0,1,0,0,False,69761,26110,0,1,1,0,0,0
2003197,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2003198,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2003199,마물 쫓는 연금약,,,0,0,0,1,0,0,False,69743,27608,1,6,1,3,0,0
2003200,커다란 함사 알,,,0,0,0,1,0,0,False,69743,25251,0,1,1,0,0,0
2003201,군용 에테르병,,,0,0,0,1,0,0,False,69757,27602,0,3,1,0,0,0
2003202,초경도 합금 사슬,,,0,0,0,1,0,0,False,69762,20921,1,1,1,1,0,0
2003203,포획한 마그나로더,,,0,0,0,1,0,0,False,69762,26110,0,1,1,0,0,0
2003204,빈 술병,,,0,0,0,1,0,0,False,69763,25057,0,1,1,0,0,0
2003205,향기가 남은 향수병,,,0,0,0,1,0,0,False,69763,20706,0,1,1,0,0,0
2003206,수신자 없는 편지,,,0,0,0,1,0,0,False,69764,26177,0,1,1,0,0,0
2003207,청린수 탱크,,,0,0,0,1,0,0,False,69765,25946,0,1,1,0,0,0
2003208,마비의 뱀독약,,,0,0,0,1,0,0,False,69766,22603,1843,1,1,3,0,0
2003209,뜨끈뜨끈한 수프,,,0,0,0,1,0,0,False,69767,24110,0,3,1,0,0,0
2003210,파쇄용 폭약,,,0,0,0,1,0,0,False,69771,25907,1,2,1,3,0,0
2003211,갈레안 보드카,,,0,0,0,1,0,0,False,69772,27608,306,1,1,1,0,0
2003212,알마스티의 피,,,0,0,0,1,0,0,False,69772,22601,0,1,1,0,0,0
2003213,버려진 무기,,,0,0,0,1,0,0,False,69773,30416,0,4,1,0,0,0
2003214,거인석 부적,,,0,0,0,1,0,0,False,69792,53030,0,1,1,0,0,0
2003215,통발,,,0,0,0,1,0,0,False,69800,27002,0,2,1,0,0,0
2003216,구하샤야 사체,,,0,0,0,1,0,0,False,69801,23001,0,1,1,0,0,0
2003217,은색 비늘,,,0,0,0,1,0,0,False,69801,22262,0,1,1,0,0,0
2003218,사베네어 월계수잎,,,0,0,0,1,0,0,False,69802,25978,0,1,1,0,0,0
2003219,싱가베라 뿌리,,,0,0,0,1,0,0,False,69802,25919,0,1,1,0,0,0
2003220,액막이 침엽,,,0,0,0,1,0,0,False,69802,25979,0,1,1,0,0,0
2003221,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2003222,튼튼한 자루,,,0,0,0,1,0,0,False,69803,21610,1,3,1,3,0,0
2003223,부잠가가 든 자루,,,0,0,0,1,0,0,False,69803,26110,0,3,1,0,0,0
2003224,부잠가 사체,,,0,0,0,1,0,0,False,69803,29248,0,1,1,0,0,0
2003225,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2003226,영혼수호 비늘,,,0,0,0,1,0,0,False,69918,26065,0,6,1,0,0,0
2003227,파견단 방한제,,,0,0,0,1,0,0,False,69921,20675,0,4,1,0,0,0
2003228,순환 장치용 청린수 탱크,,,0,0,0,1,0,0,False,69926,25946,0,1,1,0,0,0
2003229,XXXVII식 폭약,,,0,0,0,1,0,0,False,69927,26015,1,2,1,3,0,0
2003230,청린수 탱크,,,0,0,0,1,0,0,False,69927,25946,0,1,1,0,0,0
2003231,마법 속박 사슬,,,0,0,0,1,0,0,False,69929,20923,1843,2,1,3,0,0
2003232,에테르 밧줄,,,0,0,0,1,0,0,False,69957,21663,1,2,1,1,0,0
2003233,포획한 페탈루다,,,0,0,0,1,0,0,False,69957,25979,0,2,1,0,0,0
2003234,번개 마법 이데아,,,0,0,0,1,0,0,False,69960,20025,1276,2,1,3,0,7
2003235,이데아가 새겨진 크리스탈,,,0,0,0,1,0,0,False,69965,20026,0,1,1,0,0,0
2003236,특대 당근,,,0,0,0,1,0,0,False,69938,26110,3140,1,1,0,0,0
2003237,뜨거운 차이,,,0,0,0,1,0,0,False,69952,24408,0,3,1,0,0,0
2003238,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2003239,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2003240,날인된 서류,,,0,0,0,1,0,0,False,69982,26151,0,1,1,0,0,0
2003241,신비한 상자,,,0,0,0,1,0,0,False,69796,26108,0,1,1,0,0,0
2003242,신비한 열쇠,,,0,0,0,1,0,0,False,69796,25904,0,1,1,0,0,0
2003243,수수께끼 쪽지,,,0,0,0,1,0,0,False,69796,26151,3140,1,1,0,0,1
2003244,비상용 물약,,,0,0,0,1,0,0,False,69774,20601,1,1,1,1,0,0
2003245,13등급 보물지도,,,0,0,0,1,0,0,False,0,26151,1,1,2,0,0,0
2003246,14등급 보물지도,,,0,0,0,1,0,0,False,0,26151,1,1,2,0,0,0
2003247,5등급 전송 마법문양 지도,,,0,0,0,1,0,0,False,0,26151,1,1,2,0,0,0
2003248,마누샤 조각상,,,0,0,0,1,0,0,False,69795,25919,0,1,1,0,0,0
2003249,특제 쿠키,,,0,0,0,1,0,0,False,70191,24067,0,1,1,0,0,0
2003250,다이달리온 알,,,0,0,0,1,0,0,False,69819,25252,0,1,1,0,0,0
2003251,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2003252,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2003253,환영 간파 마법 이데아,,,0,0,0,1,0,0,False,69839,20001,1,1,1,3,0,0
2003254,에이도스 조각,,,0,0,0,1,0,0,False,69839,59451,0,1,1,0,0,0
2003255,루미니언 핵,,,0,0,0,1,0,0,False,69883,21263,0,2,1,0,0,0
2003256,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2003257,용의 별 빨간 꽃,,,0,0,0,1,0,0,False,69876,25633,0,1,1,0,0,0
2003258,용의 별 하얀 꽃,,,0,0,0,1,0,0,False,69876,25634,0,1,1,0,0,0
2003259,빼앗긴 관찰 기록,,,0,0,0,1,0,0,False,0,26151,0,99,1,0,0,0
2003260,잠든 오레이아스,,,0,0,0,1,0,0,False,69812,59424,0,3,1,0,0,0
2003261,각진 범용 시스템,,,0,0,0,1,0,0,False,69789,26108,0,1,1,0,0,0
2003262,잘 익은 과일,,,0,0,0,1,0,0,False,69865,25318,0,1,1,0,0,0
2003263,초목강 약화 시약,,,0,0,0,1,0,0,False,69864,20645,306,1,1,1,0,0
2003264,튼튼당근 찌꺼기,,,0,0,0,1,0,0,False,69776,25977,0,1,1,0,0,0
2003265,히프노스의 영약,,,0,0,0,1,0,0,False,69812,20645,1,3,1,1,0,0
2003266,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2003267,수분 제거 영약,,,0,0,0,1,0,0,False,69845,27607,1,1,1,3,0,0
2003268,긴 에테르 밧줄,,,0,0,0,1,0,0,False,69845,20905,1843,1,1,3,0,0
2003269,붙잡힌 브뤼온,,,0,0,0,1,0,0,False,69845,59566,0,1,1,0,0,0
2003270,마법인형 수납함,,,0,0,0,1,0,0,False,69868,21003,1843,1,1,3,0,0
2003271,마법인형이 든 수납함,,,0,0,0,1,0,0,False,69868,21003,0,1,1,0,0,0
2003272,청린기관 부품,,,0,0,0,1,0,0,False,0,25946,0,99,1,0,0,0
2003273,소형 레벨 측정기,,,0,0,0,1,0,0,False,69890,53266,1843,1,1,3,0,0
2003274,기록을 끝낸 소형 레벨 측정기,,,0,0,0,1,0,0,False,69890,53266,0,1,1,0,0,0
2003275,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2003276,수제 가죽 지갑,,,0,0,0,1,0,0,False,69808,26001,0,1,1,0,0,0
2003277,알이 든 가죽 주머니,,,0,0,0,1,0,0,False,69808,25356,0,1,1,0,0,0
2003278,작은 함사용 먹이 주머니,,,0,0,0,1,0,0,False,69810,25977,0,1,1,0,0,0
2003279,큰 함사용 먹이 주머니,,,0,0,0,1,0,0,False,69810,26110,0,1,1,0,0,0
2003280,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2003281,신연의 끈,,,0,0,0,1,0,0,False,69805,21677,0,1,1,0,0,0
2003282,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2003283,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2003284,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2003285,알키미야 제약당으로 보내는 편지,,,0,0,0,1,0,0,False,69807,26177,0,1,1,0,0,0
2003286,바리크 가로 보내는 편지,,,0,0,0,1,0,0,False,69807,26177,0,1,1,0,0,0
2003287,무스 점액,,,0,0,0,1,0,0,False,0,22637,0,99,1,0,0,0
2003288,수면초 가루,,,0,0,0,1,0,0,False,69751,25991,1276,5,1,1,0,4
2003289,회수한 서적,,,0,0,0,1,0,0,False,69751,26002,0,5,1,0,0,0
2003290,합금 과자틀,,,0,0,0,1,0,0,False,69852,20960,0,1,1,0,0,0
2003291,델몽의 과자백과,,,0,0,0,1,0,0,False,69852,26002,0,1,1,0,0,0
2003292,신선한 야카우 젖,,,0,0,0,1,0,0,False,69852,24453,0,1,1,0,0,0
2003293,이름 없는 편지,,,0,0,0,1,0,0,False,69853,26151,3140,1,1,0,0,1
2003294,상자 열쇠,,,0,0,0,1,0,0,False,69853,25902,0,3,1,0,0,0
2003295,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2003296,마법 엘릭서,,,0,0,0,1,0,0,False,0,20624,3140,1,1,0,0,0
2003297,니메이아 백합 구근,,,0,0,0,1,0,0,False,69854,27459,1,2,1,3,0,0
2003298,라스트 스탠드 샌드위치,,,0,0,0,1,0,0,False,69855,24009,0,2,1,0,0,0
2003299,천측원식 신선한 주스,,,0,0,0,1,0,0,False,70045,24409,3140,1,1,0,0,1
2003300,소마풀,,,0,0,0,1,0,0,False,70030,25039,0,1,1,0,0,0
2003301,장식 달린 보주,,,0,0,0,1,0,0,False,70032,20267,0,1,1,0,0,0
2003302,아르케스트라토스 꽃,,,0,0,0,1,0,0,False,70045,25580,0,3,1,0,0,0
2003303,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2003304,황금 생명약,,,0,0,0,1,0,0,False,70049,20673,1,1,1,3,0,0
2003305,소마 조각,,,0,0,0,1,0,0,False,0,20037,0,99,1,0,0,0
